Year,Month,STATE_CODE_VALUE,ZIP,Count
2024,9,MD,21835,1
2024,9,NC,27597,1
2024,9,NC,28054,1
2024,9,TN,37931,1
2024,9,TX,75703,1
2024,9,TX,78250,1
2024,9,MD,20861,1
2024,9,FL,33570,1
2024,9,MD,20225,1
2024,9,MD,20618,1
2024,9,DE,19934,1
2024,9,VA,22079,1
2024,9,VA,22427,1
2024,9,VA,23235,1
2024,9,VA,23702,1
2024,10,MD,21234,153
2024,10,MD,21206,125
2024,10,MD,21215,119
2024,10,MD,21222,107
2024,10,MD,21229,106
2024,10,MD,21207,103
2024,10,MD,20874,103
2024,10,MD,21740,102
2024,10,MD,21218,97
2024,10,MD,21061,97
2024,10,MD,21804,96
2024,10,MD,21117,92
2024,10,MD,21221,88
2024,10,MD,21213,85
2024,10,MD,21216,84
2024,10,MD,21811,84
2024,10,MD,21217,83
2024,10,MD,21224,81
2024,10,MD,21220,77
2024,10,MD,21122,75
2024,10,MD,20747,73
2024,10,MD,21202,73
2024,10,MD,21060,73
2024,10,MD,20774,70
2024,10,MD,20743,69
2024,10,MD,21801,67
2024,10,MD,21244,67
2024,10,MD,20772,66
2024,10,MD,21842,65
2024,10,MD,20785,63
2024,10,MD,21225,63
2024,10,MD,20744,62
2024,10,MD,20735,59
2024,10,MD,21227,59
2024,10,MD,20878,58
2024,10,MD,21703,57
2024,10,MD,20746,57
2024,10,MD,20706,57
2024,10,MD,20904,56
2024,10,MD,20748,55
2024,10,MD,21223,54
2024,10,MD,21133,54
2024,10,MD,21113,53
2024,10,MD,21502,53
2024,10,MD,21921,51
2024,10,MD,21136,51
2024,10,MD,21230,51
2024,10,MD,21001,51
2024,10,MD,21236,50
2024,10,MD,20850,50
2024,10,MD,20906,49
2024,10,MD,21201,49
2024,10,MD,21040,48
2024,10,MD,21045,48
2024,10,MD,20708,47
2024,10,MD,21239,47
2024,10,MD,20745,47
2024,10,MD,20707,47
2024,10,MD,21237,47
2024,10,MD,21009,46
2024,10,MD,20723,46
2024,10,DC,20019,46
2024,10,MD,20602,45
2024,10,MD,21701,45
2024,10,MD,20886,44
2024,10,MD,21208,44
2024,10,MD,20910,44
2024,10,MD,21742,44
2024,10,MD,21228,44
2024,10,MD,21044,43
2024,10,MD,20603,43
2024,10,MD,20721,43
2024,10,MD,21702,42
2024,10,MD,21014,42
2024,10,MD,20902,42
2024,10,MD,21075,42
2024,10,MD,21144,42
2024,10,MD,21212,40
2024,10,MD,21613,39
2024,10,MD,20901,39
2024,10,MD,20877,38
2024,10,MD,20740,37
2024,10,MD,20871,37
2024,10,MD,21157,37
2024,10,MD,21043,36
2024,10,MD,21401,36
2024,10,MD,21015,36
2024,10,MD,20653,36
2024,10,MD,20879,35
2024,10,MD,21784,35
2024,10,MD,21209,34
2024,10,MD,21076,34
2024,10,MD,20601,33
2024,10,MD,20716,32
2024,10,MD,20852,32
2024,10,MD,20784,32
2024,10,MD,21214,31
2024,10,MD,20705,31
2024,10,MD,20770,31
2024,10,MD,21085,30
2024,10,MD,20876,30
2024,10,MD,20724,30
2024,10,MD,21286,29
2024,10,MD,20783,29
2024,10,MD,20720,29
2024,10,MD,21078,28
2024,10,MD,20782,28
2024,10,MD,21403,27
2024,10,MD,21601,26
2024,10,MD,21901,26
2024,10,DC,20020,26
2024,10,MD,21093,25
2024,10,MD,20912,25
2024,10,MD,21114,25
2024,10,MD,21231,25
2024,10,MD,21030,24
2024,10,MD,20854,23
2024,10,MD,20715,23
2024,10,MD,21205,22
2024,10,MD,21788,22
2024,10,MD,21853,22
2024,10,MD,21012,22
2024,10,MD,20866,22
2024,10,MD,21042,22
2024,10,MD,20646,21
2024,10,DC,20011,21
2024,10,MD,20832,20
2024,10,MD,20817,20
2024,10,MD,20853,20
2024,10,MD,21211,20
2024,10,MD,21771,20
2024,10,MD,21851,20
2024,10,MD,20607,19
2024,10,MD,21146,19
2024,10,MD,21158,19
2024,10,MD,20794,19
2024,10,MD,20657,19
2024,10,MD,21046,19
2024,10,MD,21532,19
2024,10,MD,21128,18
2024,10,MD,20855,18
2024,10,MD,21037,18
2024,10,MD,20737,17
2024,10,MD,20815,17
2024,10,MD,20613,16
2024,10,MD,21629,16
2024,10,MD,20903,16
2024,10,MD,21774,15
2024,10,MD,21090,15
2024,10,MD,20814,15
2024,10,MD,21550,15
2024,10,MD,21704,15
2024,10,MD,21219,14
2024,10,MD,20659,14
2024,10,MD,21108,14
2024,10,MD,21204,14
2024,10,MD,20895,14
2024,10,MD,21875,14
2024,10,MD,21620,14
2024,10,MD,21050,14
2024,10,MD,20695,14
2024,10,MD,20851,14
2024,10,DE,19975,14
2024,10,DC,20032,13
2024,10,MD,20634,13
2024,10,MD,20640,13
2024,10,MD,20619,13
2024,10,MD,20905,13
2024,10,MD,21017,13
2024,10,MD,21226,13
2024,10,MD,20732,13
2024,10,DC,20001,13
2024,10,MD,21863,13
2024,10,MD,20685,12
2024,10,MD,21054,12
2024,10,MD,21666,12
2024,10,MD,21903,12
2024,10,MD,20710,12
2024,10,MD,21769,11
2024,10,MD,21813,11
2024,10,MD,21793,11
2024,10,MD,21826,11
2024,10,DC,20002,11
2024,10,MD,21713,11
2024,10,PA,17331,10
2024,10,MD,21409,10
2024,10,MD,21047,10
2024,10,MD,21817,10
2024,10,MD,21874,10
2024,10,MD,21074,10
2024,10,MD,20650,10
2024,10,PA,17268,10
2024,10,MD,21102,9
2024,10,MD,21032,9
2024,10,MD,20841,9
2024,10,MD,20678,9
2024,10,MD,21716,9
2024,10,MD,21048,9
2024,10,DE,19973,9
2024,10,MD,21029,9
2024,10,DC,20012,8
2024,10,MD,21655,8
2024,10,WV,25411,8
2024,10,MD,21850,8
2024,10,MD,21632,8
2024,10,MD,21638,8
2024,10,MD,21162,8
2024,10,MD,21163,8
2024,10,MD,21911,8
2024,10,MD,21210,8
2024,10,MD,21787,8
2024,10,MD,21849,8
2024,10,PA,17325,8
2024,10,MD,21795,8
2024,10,MD,20764,7
2024,10,DC,20010,7
2024,10,DE,19956,7
2024,10,DC,20009,7
2024,10,MD,21617,7
2024,10,VA,22304,7
2024,10,MD,21154,7
2024,10,DE,19940,7
2024,10,MD,21750,7
2024,10,VA,22191,7
2024,10,PA,17225,7
2024,10,WV,25404,7
2024,10,MD,21152,7
2024,10,MD,21783,7
2024,10,MD,21084,7
2024,10,WV,26726,7
2024,10,MD,21643,7
2024,10,DE,19901,7
2024,10,MD,20769,6
2024,10,PA,17314,6
2024,10,MD,21755,6
2024,10,MD,21619,6
2024,10,DE,19947,6
2024,10,MD,21797,6
2024,10,VA,22314,6
2024,10,MD,21904,6
2024,10,MD,21087,6
2024,10,DE,19945,6
2024,10,MD,20872,6
2024,10,MD,21872,6
2024,10,MD,20733,6
2024,10,MD,20639,6
2024,10,MD,21671,6
2024,10,MD,21120,6
2024,10,DC,20018,6
2024,10,DC,20003,6
2024,10,MD,20736,6
2024,10,MD,20882,6
2024,10,MD,20664,6
2024,10,MD,21639,6
2024,10,DE,19966,6
2024,10,DC,20024,5
2024,10,MD,20816,5
2024,10,MD,21758,5
2024,10,MD,21782,5
2024,10,MD,21770,5
2024,10,VA,22003,5
2024,10,DC,20017,5
2024,10,MD,20763,5
2024,10,MD,21539,5
2024,10,MD,21053,5
2024,10,VA,22302,5
2024,10,MD,20754,5
2024,10,WV,25428,5
2024,10,MD,20712,5
2024,10,MD,21791,5
2024,10,MD,20676,5
2024,10,MD,20833,5
2024,10,VA,22204,5
2024,10,VA,22310,5
2024,10,MD,20637,5
2024,10,MD,20781,5
2024,10,VA,22193,5
2024,10,MD,21722,4
2024,10,MD,21754,4
2024,10,MD,20623,4
2024,10,MD,21160,4
2024,10,MD,21822,4
2024,10,MD,21838,4
2024,10,MD,20861,4
2024,10,VA,20176,4
2024,10,MD,21555,4
2024,10,MD,21035,4
2024,10,MD,21660,4
2024,10,PA,17352,4
2024,10,MD,20688,4
2024,10,MD,20722,4
2024,10,MD,21673,4
2024,10,DE,19720,4
2024,10,PA,15545,4
2024,10,MD,21562,4
2024,10,MD,21773,4
2024,10,MD,21034,4
2024,10,PA,17238,4
2024,10,MD,21757,4
2024,10,WV,25419,4
2024,10,MD,20714,4
2024,10,MD,21710,4
2024,10,MD,20622,4
2024,10,WV,26753,4
2024,10,MD,20755,4
2024,10,MD,20776,4
2024,10,MD,21530,4
2024,10,MD,21623,4
2024,10,MD,21727,4
2024,10,MD,21830,4
2024,10,DE,19904,4
2024,10,DC,20016,4
2024,10,PA,17320,4
2024,10,MD,20711,4
2024,10,PA,17327,4
2024,10,PR,603,4
2024,10,WV,26757,3
2024,10,PA,17363,3
2024,10,MD,21013,3
2024,10,MD,21536,3
2024,10,DE,19970,3
2024,10,MD,21837,3
2024,10,MD,21777,3
2024,10,MD,20779,3
2024,10,MD,21625,3
2024,10,VA,20147,3
2024,10,MD,21776,3
2024,10,VA,22306,3
2024,10,DE,19963,3
2024,10,MD,21538,3
2024,10,MD,20693,3
2024,10,MD,21678,3
2024,10,MD,20625,3
2024,10,PA,17401,3
2024,10,MD,20611,3
2024,10,MD,21766,3
2024,10,MD,20645,3
2024,10,MD,21756,3
2024,10,VA,22202,3
2024,10,VA,22408,3
2024,10,MD,21658,3
2024,10,PA,15552,3
2024,10,WV,25403,3
2024,10,DC,20008,3
2024,10,WV,25427,3
2024,10,MD,21640,3
2024,10,MD,20759,3
2024,10,MD,20662,3
2024,10,MD,21918,3
2024,10,MD,21798,3
2024,10,MD,20616,3
2024,10,MD,21521,3
2024,10,MD,21140,3
2024,10,MD,21161,3
2024,10,MD,21841,3
2024,10,VA,20151,3
2024,10,VA,22180,3
2024,10,VA,22192,3
2024,10,DC,20007,3
2024,10,VA,22315,3
2024,10,MD,21631,3
2024,10,MD,20837,3
2024,10,DE,19933,2
2024,10,WV,25420,2
2024,10,VA,20180,2
2024,10,MD,20675,2
2024,10,MD,21005,2
2024,10,DE,19950,2
2024,10,PA,17349,2
2024,10,PA,17267,2
2024,10,VA,22182,2
2024,10,MD,21057,2
2024,10,MD,21132,2
2024,10,MD,20618,2
2024,10,VA,23442,2
2024,10,PA,17402,2
2024,10,DE,19713,2
2024,10,FL,34120,2
2024,10,MD,21541,2
2024,10,PA,17340,2
2024,10,MD,20674,2
2024,10,FL,33301,2
2024,10,FL,32256,2
2024,10,MD,21668,2
2024,10,WV,26764,2
2024,10,PA,17404,2
2024,10,MD,21871,2
2024,10,DE,19734,2
2024,10,VA,22101,2
2024,10,MD,21661,2
2024,10,MD,20658,2
2024,10,MD,20751,2
2024,10,VA,22303,2
2024,10,PA,15558,2
2024,10,VA,22611,2
2024,10,NC,28262,2
2024,10,VA,22485,2
2024,10,MD,21767,2
2024,10,MD,21557,2
2024,10,MD,20778,2
2024,10,MD,20818,2
2024,10,DC,20015,2
2024,10,VA,20155,2
2024,10,VA,22203,2
2024,10,WV,26719,2
2024,10,MD,20636,2
2024,10,MD,20632,2
2024,10,DE,19977,2
2024,10,MD,21131,2
2024,10,MD,21915,2
2024,10,WV,25425,2
2024,10,VA,20105,2
2024,10,MD,21545,2
2024,10,MD,21734,2
2024,10,PA,17329,2
2024,10,DE,19711,2
2024,10,DE,19709,2
2024,10,PA,17403,2
2024,10,PA,19362,2
2024,10,VA,22150,2
2024,10,VA,22102,2
2024,10,PA,19138,2
2024,10,DE,19960,2
2024,10,TX,78520,2
2024,10,MD,21662,2
2024,10,VA,22079,2
2024,10,PA,17356,2
2024,10,PA,17372,2
2024,10,MD,21778,2
2024,10,DE,19702,2
2024,10,VA,22405,2
2024,10,NY,10314,2
2024,10,WV,25401,2
2024,10,FL,33024,2
2024,10,MD,21780,2
2024,10,GA,30907,2
2024,10,VA,22042,2
2024,10,VA,23418,2
2024,10,NY,11216,2
2024,10,MD,20765,2
2024,10,PA,17263,2
2024,10,VA,20110,2
2024,10,VA,22030,2
2024,10,WV,24740,1
2024,10,VA,20121,1
2024,10,TX,78724,1
2024,10,WV,26763,1
2024,10,NL,A0P1S,1
2024,10,PA,15424,1
2024,10,MD,21153,1
2024,10,MD,21006,1
2024,10,GA,30071,1
2024,10,GA,30560,1
2024,10,MD,20689,1
2024,10,WV,26833,1
2024,10,VA,22207,1
2024,10,TN,38556,1
2024,10,MD,20620,1
2024,10,AL,35806,1
2024,10,AZ,85248,1
2024,10,MI,49618,1
2024,10,NC,27587,1
2024,10,NV,89084,1
2024,10,NY,10960,1
2024,10,MD,21862,1
2024,10,NC,27519,1
2024,10,NC,28333,1
2024,10,NJ,7003,1
2024,10,NV,89183,1
2024,10,NY,10310,1
2024,10,OH,44720,1
2024,10,OR,97003,1
2024,10,PA,15469,1
2024,10,PA,15522,1
2024,10,PA,15537,1
2024,10,PA,17104,1
2024,10,PA,17202,1
2024,10,PA,17350,1
2024,10,PA,17532,1
2024,10,TN,37040,1
2024,10,TN,37221,1
2024,10,VA,22043,1
2024,10,VA,22046,1
2024,10,VA,23462,1
2024,10,FL,33604,1
2024,10,GA,30058,1
2024,10,DE,19810,1
2024,10,WV,25413,1
2024,10,MD,21540,1
2024,10,VA,22436,1
2024,10,VA,23832,1
2024,10,WV,26537,1
2024,10,FL,33572,1
2024,10,GA,30349,1
2024,10,MD,20701,1
2024,10,MD,21607,1
2024,10,MD,21719,1
2024,10,MD,21835,1
2024,10,MD,21916,1
2024,10,NJ,8234,1
2024,10,PA,19145,1
2024,10,VA,20136,1
2024,10,VA,22308,1
2024,10,VA,22026,1
2024,10,CA,93555,1
2024,10,CO,80127,1
2024,10,MD,21705,1
2024,10,MD,21561,1
2024,10,MD,21233,1
2024,10,MD,21503,1
2024,10,CA,90010,1
2024,10,CA,92583,1
2024,10,NC,28304,1
2024,10,TX,75703,1
2024,10,TX,78252,1
2024,10,VA,22556,1
2024,10,VA,24538,1
2024,10,FL,33040,1
2024,10,FL,33484,1
2024,10,FL,34208,1
2024,10,GA,30168,1
2024,10,MD,20609,1
2024,10,VA,22152,1
2024,10,MD,21641,1
2024,10,VA,23356,1
2024,10,VA,24201,1
2024,10,MD,20690,1
2024,10,MD,21523,1
2024,10,MN,55014,1
2024,10,PA,15206,1
2024,10,PA,17222,1
2024,10,PA,17322,1
2024,10,PA,18011,1
2024,10,SC,29720,1
2024,10,TX,76015,1
2024,10,TX,77406,1
2024,10,IL,60642,1
2024,10,IN,46113,1
2024,10,CA,91344,1
2024,10,VA,22153,1
2024,10,VA,23666,1
2024,10,WA,98579,1
2024,10,TX,75454,1
2024,10,TX,77469,1
2024,10,VA,20124,1
2024,10,VA,20198,1
2024,10,MD,21919,1
2024,10,MS,39086,1
2024,10,NC,28025,1
2024,10,NC,28409,1
2024,10,NJ,7017,1
2024,10,NV,89031,1
2024,10,OH,44405,1
2024,10,PA,15535,1
2024,10,PA,15661,1
2024,10,DE,19939,1
2024,10,GA,30813,1
2024,10,KY,40223,1
2024,10,MD,20628,1
2024,10,CO,80550,1
2024,10,MD,21829,1
2024,10,MD,21657,1
2024,10,MD,21052,1
2024,10,DE,19930,1
2024,10,FL,32209,1
2024,10,FL,33312,1
2024,10,FL,34787,1
2024,10,GA,30062,1
2024,10,KY,40508,1
2024,10,CA,90037,1
2024,10,CA,91204,1
2024,10,CA,95125,1
2024,10,TX,77449,1
2024,10,VA,23452,1
2024,10,WV,25286,1
2024,10,NJ,8247,1
2024,10,NY,10710,1
2024,10,MD,21733,1
2024,10,WY,82932,1
2024,10,VA,22032,1
2024,10,VA,22309,1
2024,10,VA,22602,1
2024,10,VA,23359,1
2024,10,WV,26743,1
2024,10,NC,28037,1
2024,10,NJ,8060,1
2024,10,PA,17870,1
2024,10,PA,18519,1
2024,10,PA,18938,1
2024,10,PA,19335,1
2024,10,MD,21155,1
2024,10,MD,21520,1
2024,10,MD,21529,1
2024,10,MD,21104,1
2024,10,MD,21111,1
2024,10,FL,33193,1
2024,10,FL,34285,1
2024,10,GA,30084,1
2024,10,HI,96818,1
2024,10,MD,20839,1
2024,10,MD,20680,1
2024,10,AL,36535,1
2024,10,CA,92139,1
2024,10,MD,20677,1
2024,10,MD,20758,1
2024,10,MD,21115,1
2024,10,PA,19026,1
2024,10,SC,29706,1
2024,10,VA,20109,1
2024,10,VA,20191,1
2024,10,VA,22033,1
2024,10,VA,22039,1
2024,10,VA,23303,1
2024,10,MD,21679,1
2024,10,MD,21291,1
2024,10,MD,21635,1
2024,10,MD,21649,1
2024,10,MD,21667,1
2024,10,GA,30316,1
2024,10,PA,16001,1
2024,10,PA,17061,1
2024,10,NC,27127,1
2024,10,NY,13803,1
2024,10,PA,15226,1
2024,10,VA,20171,1
2024,10,VA,22181,1
2024,10,MD,20777,1
2024,10,MT,59602,1
2024,10,NC,27613,1
2024,10,PA,17050,1
2024,10,PA,17112,1
2024,10,PA,17535,1
2024,10,PA,19140,1
2024,10,TX,75063,1
2024,10,CA,94590,1
2024,10,CT,6604,1
2024,10,DE,19967,1
2024,10,FL,32750,1
2024,10,FL,33619,1
2024,10,FL,34211,1
2024,10,GA,31701,1
2024,10,MD,20827,1
2024,10,MD,21402,1
2024,10,MD,21077,1
2024,10,MD,21612,1
2024,10,MD,21651,1
2024,10,MD,21665,1
2024,10,MD,21738,1
2024,10,MD,20750,1
2024,10,VA,22520,1
2024,10,VA,23308,1
2024,10,WA,98342,1
2024,10,NJ,7083,1
2024,10,PA,17603,1
2024,10,VA,22031,1
2024,10,MD,21917,1
2024,10,MI,48122,1
2024,10,NC,28227,1
2024,10,PA,17408,1
2024,10,SC,29605,1
2024,10,TX,75074,1
2024,10,TX,77845,1
2024,10,VA,20111,1
2024,10,VA,20164,1
2024,10,VA,20166,1
2024,10,VA,22205,1
2024,10,WV,26750,1
2024,10,MD,20880,1
2024,10,MD,21840,1
2024,10,MD,21861,1
2024,10,DE,19938,1
2024,10,FL,32065,1
2024,10,FL,32211,1
2024,10,CA,92058,1
2024,10,WV,26739,1
2024,10,VA,23605,1
2024,10,FL,33062,1
2024,10,FL,33319,1
2024,10,FL,33543,1
2024,10,FL,34772,1
2024,10,GA,30324,1
2024,10,GA,31037,1
2024,10,IL,60201,1
2024,10,AK,99654,1
2024,10,MD,31602,1
2024,10,ME,4730,1
2024,10,NC,28277,1
2024,10,NJ,7740,1
2024,10,NJ,8302,1
2024,10,TX,78586,1
2024,10,VA,20190,1
2024,10,MD,21659,1
2024,10,MD,21821,1
2024,10,MD,21531,1
2024,10,MI,48843,1
2024,10,NC,27263,1
2024,10,PA,17315,1
2024,10,PA,17361,1
2024,10,PA,17407,1
2024,10,PA,19460,1
2024,10,PR,766,1
2024,10,VA,22206,1
2024,10,VA,22603,1
2024,10,VA,23225,1
2024,10,WV,25438,1
2024,10,WV,26705,1
2024,10,MD,21790,1
2024,10,MD,21856,1
2024,10,MD,21028,1
2024,10,GA,30253,1
2024,10,MD,20804,1
2024,10,GA,31052,1
2024,10,MD,20615,1
2024,10,CA,93960,1
2024,10,DE,19962,1
2024,10,MD,20692,1
2024,10,MD,20725,1
2024,10,TX,76063,1
2024,10,VA,22209,1
2024,10,VA,23230,1
2024,10,VA,24426,1
2024,10,WV,25405,1
2024,10,NJ,7079,1
2024,10,NY,11105,1
2024,10,GA,31520,1
2024,10,KY,40729,1
2024,10,DE,19952,1
2024,10,FL,32244,1
2024,10,AL,35757,1
2024,10,CT,6410,1
2024,10,PA,17547,1
2024,10,SC,29566,1
2024,10,MD,26719,1
2024,10,NY,12533,1
2024,10,OH,45208,1
2024,10,PA,17201,1
2024,10,PA,17236,1
2024,10,PA,17321,1
2024,10,MD,20868,1
2024,10,MD,21647,1
2024,10,VA,22712,1
2024,10,VA,23415,1
2024,10,VA,23693,1
2024,10,VA,24067,1
2024,10,WV,25414,1
2024,10,WV,25430,1
2024,10,VA,22201,1
2024,10,VA,22407,1
2024,10,PA,17309,1
2024,10,PA,19122,1
2024,10,TX,77493,1
2024,10,NY,10031,1
2024,10,DE,19934,1
2024,10,FL,33410,1
2024,10,MD,20070,1
2024,10,MD,20608,1
2024,10,AZ,85730,1
2024,10,CA,92648,1
2024,10,AZ,85016,1
2024,10,FL,32807,1
2024,10,FL,33647,1
2024,10,FL,34746,1
2024,10,MD,20002,1
2024,10,VA,22406,1
2024,10,MD,21645,1
2024,10,NC,28546,1
2024,10,NJ,7306,1
2024,10,PA,17306,1
2024,10,PA,17406,1
2024,10,MD,21714,1
2024,10,NJ,7018,1
2024,10,NJ,8028,1
2024,10,NV,89123,1
2024,10,NY,10708,1
2024,10,OH,44140,1
2024,10,PA,19115,1
2024,10,TX,77035,1
2024,10,TX,78521,1
2024,10,VA,20120,1
2024,10,FL,32218,1
2024,10,FL,32514,1
2024,10,FL,34465,1
2024,10,GA,30354,1
2024,10,IL,60643,1
2024,10,IL,60659,1
2024,10,MD,20161,1
2024,10,MD,20617,1
2024,10,MD,20703,1
2024,10,CA,92131,1
2024,10,CA,92646,1
2024,10,MD,20842,1
2024,10,MD,20860,1
2024,10,MD,21628,1
2024,11,MD,21811,124
2024,11,MD,21842,118
2024,11,MD,21215,110
2024,11,MD,21222,109
2024,11,MD,21234,108
2024,11,MD,21229,105
2024,11,MD,21206,105
2024,11,MD,21117,98
2024,11,MD,21740,92
2024,11,MD,20874,89
2024,11,MD,21207,88
2024,11,MD,21804,86
2024,11,MD,21061,85
2024,11,MD,21216,81
2024,11,MD,21218,80
2024,11,MD,21221,78
2024,11,MD,21224,76
2024,11,MD,21220,72
2024,11,MD,21122,71
2024,11,MD,21225,71
2024,11,MD,21217,64
2024,11,MD,20772,63
2024,11,MD,21801,63
2024,11,MD,21213,62
2024,11,MD,21227,62
2024,11,MD,21230,55
2024,11,MD,21060,55
2024,11,MD,21244,55
2024,11,MD,21212,55
2024,11,MD,21701,54
2024,11,MD,20747,53
2024,11,MD,20735,53
2024,11,MD,21202,52
2024,11,MD,21228,51
2024,11,MD,20878,51
2024,11,MD,21136,51
2024,11,MD,21502,51
2024,11,MD,21236,50
2024,11,MD,21133,50
2024,11,MD,20906,50
2024,11,MD,21144,50
2024,11,MD,21040,49
2024,11,MD,20706,47
2024,11,MD,20721,46
2024,11,MD,20744,46
2024,11,MD,20877,46
2024,11,MD,21613,46
2024,11,MD,21239,46
2024,11,MD,20743,46
2024,11,MD,21702,46
2024,11,MD,20774,45
2024,11,MD,21237,45
2024,11,MD,21208,44
2024,11,MD,21223,44
2024,11,MD,20601,43
2024,11,MD,21113,43
2024,11,MD,20904,43
2024,11,MD,20603,43
2024,11,MD,21214,42
2024,11,MD,21921,42
2024,11,MD,20602,41
2024,11,MD,20746,41
2024,11,MD,21703,39
2024,11,MD,20902,39
2024,11,MD,21401,39
2024,11,MD,20770,38
2024,11,MD,21201,38
2024,11,MD,21009,37
2024,11,MD,21742,37
2024,11,MD,20785,36
2024,11,MD,20886,36
2024,11,MD,20707,36
2024,11,MD,20708,35
2024,11,MD,21044,35
2024,11,MD,21157,35
2024,11,MD,21001,34
2024,11,MD,20748,34
2024,11,MD,20850,34
2024,11,MD,21093,33
2024,11,MD,21043,32
2024,11,MD,21030,32
2024,11,MD,21076,31
2024,11,MD,21015,31
2024,11,MD,20784,31
2024,11,MD,21075,31
2024,11,MD,21205,29
2024,11,MD,21601,29
2024,11,MD,20910,29
2024,11,MD,21403,28
2024,11,MD,21014,28
2024,11,DC,20019,28
2024,11,MD,20745,27
2024,11,MD,20613,27
2024,11,MD,21045,26
2024,11,MD,20705,26
2024,11,MD,20715,25
2024,11,MD,20852,25
2024,11,MD,21286,25
2024,11,MD,21771,25
2024,11,MD,20783,25
2024,11,MD,20901,25
2024,11,MD,21901,24
2024,11,DC,20020,24
2024,11,MD,20723,24
2024,11,MD,20871,24
2024,11,MD,21085,24
2024,11,MD,21851,24
2024,11,MD,20720,24
2024,11,MD,20724,23
2024,11,MD,20740,23
2024,11,MD,21231,23
2024,11,MD,21078,22
2024,11,MD,21114,22
2024,11,MD,20817,22
2024,11,MD,20782,22
2024,11,MD,20716,21
2024,11,MD,20879,21
2024,11,MD,21863,21
2024,11,MD,20659,21
2024,11,MD,21784,21
2024,11,MD,20640,21
2024,11,DC,20032,20
2024,11,MD,20653,20
2024,11,MD,21532,19
2024,11,MD,21074,19
2024,11,MD,20657,19
2024,11,MD,21209,19
2024,11,MD,21042,19
2024,11,MD,20876,19
2024,11,MD,20853,19
2024,11,MD,21158,19
2024,11,MD,20695,18
2024,11,MD,21146,18
2024,11,MD,20912,18
2024,11,MD,21211,18
2024,11,PA,17331,17
2024,11,MD,20619,17
2024,11,MD,21046,17
2024,11,MD,21108,17
2024,11,MD,20607,17
2024,11,MD,20646,17
2024,11,MD,21774,16
2024,11,MD,21128,16
2024,11,MD,21813,16
2024,11,MD,20855,16
2024,11,MD,21853,15
2024,11,MD,21875,15
2024,11,MD,21704,15
2024,11,MD,20854,15
2024,11,MD,21012,15
2024,11,MD,20866,15
2024,11,MD,21037,15
2024,11,MD,20737,15
2024,11,MD,21090,14
2024,11,MD,20903,14
2024,11,MD,21620,14
2024,11,DE,19975,14
2024,11,MD,21226,14
2024,11,MD,21850,14
2024,11,MD,20650,14
2024,11,MD,21047,14
2024,11,MD,20882,14
2024,11,MD,20905,13
2024,11,MD,20815,13
2024,11,MD,20769,12
2024,11,MD,20895,12
2024,11,MD,21874,12
2024,11,MD,20814,12
2024,11,MD,21666,12
2024,11,MD,20872,12
2024,11,DC,20002,12
2024,11,MD,20794,12
2024,11,MD,20710,12
2024,11,MD,21550,12
2024,11,MD,20639,11
2024,11,MD,21787,11
2024,11,MD,21911,11
2024,11,MD,21795,11
2024,11,MD,21638,11
2024,11,MD,21050,11
2024,11,MD,21826,11
2024,11,MD,21029,11
2024,11,DC,20001,10
2024,11,MD,21632,10
2024,11,WV,26753,10
2024,11,PA,17268,10
2024,11,MD,21409,10
2024,11,MD,21643,10
2024,11,MD,21904,9
2024,11,MD,21727,9
2024,11,MD,21204,9
2024,11,PA,17225,9
2024,11,MD,21219,9
2024,11,MD,21788,9
2024,11,MD,21617,9
2024,11,DE,19940,9
2024,11,MD,21713,9
2024,11,MD,20781,9
2024,11,MD,20616,9
2024,11,DC,20011,9
2024,11,MD,20832,9
2024,11,MD,21102,9
2024,11,MD,20678,9
2024,11,MD,21663,9
2024,11,MD,21797,9
2024,11,MD,21054,8
2024,11,MD,21163,8
2024,11,PA,15545,8
2024,11,MD,21536,8
2024,11,MD,20851,8
2024,11,MD,21629,8
2024,11,WV,25419,8
2024,11,WV,26726,8
2024,11,MD,21783,8
2024,11,MD,21140,8
2024,11,MD,21619,8
2024,11,MD,21849,7
2024,11,DE,19973,7
2024,11,MD,20732,7
2024,11,DE,19702,7
2024,11,MD,21625,7
2024,11,MD,20634,7
2024,11,MD,21750,7
2024,11,VA,22003,7
2024,11,DC,20010,7
2024,11,MD,21817,7
2024,11,MD,21017,7
2024,11,MD,21032,7
2024,11,MD,21722,7
2024,11,WV,25404,7
2024,11,MD,21539,7
2024,11,VA,22191,7
2024,11,VA,22193,7
2024,11,MD,21770,6
2024,11,MD,21154,6
2024,11,DE,19966,6
2024,11,DC,20017,6
2024,11,MD,21822,6
2024,11,WV,25405,6
2024,11,MD,21084,6
2024,11,MD,20676,6
2024,11,MD,21210,6
2024,11,DC,20003,6
2024,11,MD,20841,6
2024,11,WV,25427,6
2024,11,MD,20637,6
2024,11,MD,20711,6
2024,11,MD,20833,6
2024,11,DE,19939,6
2024,11,MD,20685,6
2024,11,DC,20012,6
2024,11,MD,21131,5
2024,11,MD,21766,5
2024,11,PA,15558,5
2024,11,DC,20018,5
2024,11,MD,21830,5
2024,11,MD,20837,5
2024,11,MD,20712,5
2024,11,DC,20008,5
2024,11,MD,21555,5
2024,11,MD,21660,5
2024,11,MD,20714,5
2024,11,MD,20776,5
2024,11,MD,20755,5
2024,11,MD,21837,5
