"","tract","zip","cty","tot_pop","age_above65","age_below18","white","black","asian","hispanic","edu_highschool","edu_bachelor","edu_graduate","income_0to10k","income_10to50k","income_50to100k","income_100to200k","income_200k","occupation_management","occ_svc","occupation_sales","occupation_naturalresource","occupation_production","median_age","income_median","income_per_capita","census_response_rate2020","census_response_rate2010","nbanks_zip","pct_anymembershp_zip","census","neighborhood","object_id"
"180","24510230100",21230,24510,1850,0.0491891891891892,0.162702702702703,0.569189189189189,0.35027027027027,0.0545945945945946,0.0297297297297297,0.226646248085758,0.535987748851455,0.196784073506891,0.057516339869281,0.367320261437909,0.22875816993464,0.279738562091503,0.0666666666666667,0.570915619389587,0.218132854578097,0.162477558348294,0.0296229802513465,0.018850987432675,29.0735135135135,77516.0653594771,39468.7320261438,0.612,0.65,8,0.444436997175217,"230100","Inner Harbor/Federal Hill",127
"181","24510250303",21230,24510,2141,0.116300794021485,0.2274638019617,0.637085474077534,0.230266230733302,0.0574497898178421,0.107426436244745,0.378828229027963,0.111185086551265,0.0466045272969374,0.164399092970522,0.512471655328798,0.165532879818594,0.1281179138322,0.0294784580498866,0.166322314049587,0.18801652892562,0.422520661157025,0.113636363636364,0.109504132231405,37.5179355441383,20218.7437641723,23249.8083900227,0.493,0.71,8,0.444436997175217,"250303","Morrell Park/Violetville",2
"182","24510250206",21230,24510,1827,0.121510673234811,0.14176245210728,0.805145046524357,0.166392993979201,0.0136836343732895,0.0875752599890531,0.388666666666667,0.09,0.024,0.086374695863747,0.490267639902676,0.215328467153285,0.208029197080292,0,0.22108843537415,0.0986394557823129,0.340136054421769,0.180272108843537,0.159863945578231,42.6355227148331,44877.795620438,27693.2919708029,0.582,0.75,8,0.444436997175217,"250206","Morrell Park/Violetville",197
"183","24510060300",21231,24510,1944,0.0612139917695473,0.218106995884774,0.451646090534979,0.462448559670782,0.0308641975308642,0.0843621399176955,0.178599527930763,0.51219512195122,0.245476003147128,0.0664112388250319,0.384418901660281,0.293742017879949,0.176245210727969,0.0791826309067688,0.535344015080113,0.214891611687088,0.162111215834119,0.05937794533459,0.0282752120640905,30.9633744855967,55897.0587484036,34789.8237547893,0.611,0.64,6,0.446885973215103,"060300","Patterson Park North & East",17
"184","24510060400",21231,24510,1295,0.163706563706564,0.0656370656370656,0.256370656370656,0.691119691119691,0.0347490347490347,0.0177606177606178,0.246515679442509,0.398954703832753,0.192508710801394,0.206896551724138,0.363505747126437,0.160919540229885,0.26867816091954,0,0.508172362555721,0.230312035661218,0.208023774145617,0,0.0534918276374443,45.1403861003861,14388.8692528736,32133.275862069,0.6,0.65,6,0.446885973215103,"060400","Oldtown/Middle East",24
"185","24510030100",21231,24510,3424,0.0417640186915888,0.244450934579439,0.230724299065421,0.707651869158878,0.0137266355140187,0.131133177570093,0.304757418747056,0.21431935939708,0.0814884597268017,0.196663740122915,0.457418788410887,0.251097453906936,0.0948200175592625,0,0.440664556962025,0.28006329113924,0.171677215189873,0.0759493670886076,0.0316455696202532,28.3794976635514,33544.3204565408,15815.1343283582,0.407,0.57,6,0.446885973215103,"030100","Harbor East/Little Italy",179
"186","24510010500",21231,24510,1743,0.057372346528973,0.12679288582903,0.922547332185886,0.0327022375215146,0.0160642570281124,0.0728628800917958,0.136842105263158,0.704561403508772,0.428771929824561,0.0352020860495437,0.258148631029987,0.284224250325945,0.33767926988266,0.0847457627118644,0.802793755135579,0.0838126540673788,0.101068200493016,0.00164338537387017,0.0106820049301561,31.3773379231211,92422.5736636245,49055.4641460235,0.688,0.67,6,0.446885973215103,"010500","Fells Point",167
"187","24510020100",21231,24510,1807,0.0520199225235196,0.128942999446597,0.746541228555617,0.0802434975096846,0.0265633646928611,0.129496402877698,0.100137174211248,0.724279835390947,0.366941015089163,0.0449704142011834,0.23905325443787,0.362130177514793,0.279289940828402,0.0745562130177515,0.645186953062848,0.100238663484487,0.145584725536993,0.0620525059665871,0.0469371519490851,31.3679579413392,77637.4863905325,47421.4319526627,0.668,0.7,6,0.446885973215103,"020100","Fells Point",170
"188","24510020200",21231,24510,1798,0.0611790878754171,0.112347052280311,0.735817575083426,0.14349276974416,0.0773081201334817,0.182981090100111,0.125,0.671348314606742,0.291432584269663,0.0443037974683544,0.336708860759494,0.259493670886076,0.336708860759494,0.0227848101265823,0.648604269293924,0.116584564860427,0.118226600985222,0.0738916256157636,0.0426929392446634,29.4013348164627,70435.6632911392,39338.5506329114,0.564,0.6,6,0.446885973215103,"020200","Fells Point",173
"189","24510020300",21231,24510,3827,0.0681996341782075,0.0499085445518683,0.869349359811863,0.0180297883459629,0.0608831983276718,0.0731643585053567,0.0853906476909672,0.749927388905025,0.3720592506535,0.0448780487804878,0.189268292682927,0.259024390243902,0.285365853658537,0.221463414634146,0.765942778352292,0.0768700448121337,0.113753877973113,0,0.0434332988624612,35.7538803240136,102309.397560976,80993.8312195122,0.577,0.7,6,0.446885973215103,"020300","Fells Point",176
"190","24510270501",21234,24510,4008,0.13498003992016,0.204341317365269,0.667914171656687,0.301147704590818,0.0092315369261477,0.0601297405189621,0.332780358327804,0.236230922362309,0.11579296615793,0.0288166768853464,0.336603310852238,0.359901900674433,0.255058246474555,0.0196198651134273,0.37253937007874,0.122047244094488,0.310531496062992,0.123523622047244,0.0713582677165354,43.3406686626747,64538.3212752912,31239.871857756,0.704,0.75,13,0.471717983484268,"270501","Hamilton Hills",36
"191","24510270703",21234,24510,2650,0.132830188679245,0.165283018867925,0.63433962264151,0.326415094339623,0.0177358490566038,0.0418867924528302,0.269116186693148,0.374379344587885,0.0913604766633565,0.0551111111111111,0.316444444444444,0.436444444444444,0.163555555555556,0.0284444444444444,0.443305573350416,0.23126201153107,0.192825112107623,0.101217168481742,0.031390134529148,39.4746037735849,59233.1155555556,30522.3324444444,0.693,0.78,13,0.471717983484268,"270703","Hamilton Hills",100
"192","24510270701",21234,24510,2613,0.0271718331419824,0.229238423268274,0.0474550325296594,0.921928817451205,0,0.0432453119020283,0.373873873873874,0.0945945945945946,0.0304054054054054,0.154106689246401,0.459779847586791,0.331922099915326,0.0279424216765453,0.0262489415749365,0.173314993122421,0.358321870701513,0.314993122420908,0.0440165061898212,0.109353507565337,31,41549,22898,0.489,0.57,13,0.471717983484268,"270701","Hamilton Hills",114
"193","24510270902",21239,24510,5567,0.137237291180169,0.170648464163823,0.0531704688342015,0.907849829351536,0.0141907670199389,0.0120352074726064,0.389793702497286,0.228013029315961,0.086138255519363,0.0429799426934097,0.36676217765043,0.411174785100287,0.151862464183381,0.0272206303724928,0.379851722634104,0.18927169646751,0.30745747928478,0.0161360662887048,0.107283035324902,30.6215735584696,60314.1697707736,20936.7671919771,0.73,0.86,2,0.416045993566513,"270902","Northwood",160
"194","24510270901",21239,24510,4074,0.166421207658321,0.196858124693176,0.0277368679430535,0.960481099656357,0,0.0198821796759941,0.306511976047904,0.175523952095808,0.0797155688622754,0.0432663010359537,0.471663619744059,0.339427178549665,0.140158439975625,0.00548446069469835,0.273058884835852,0.265763418447108,0.28764981761334,0.0317873892652423,0.141740489838458,36.9460972017673,47161.7659963437,25936.5155393053,0.653,0.78,2,0.416045993566513,"270901","Northwood",157
"195","24510270802",21239,24510,5775,0.10961038961039,0.242597402597403,0.0405194805194805,0.923116883116883,0.00640692640692641,0.0332467532467532,0.435427338905365,0.0984092747371259,0.045564842275546,0.0665451230628988,0.444849589790337,0.357338195077484,0.0970829535095716,0.0341841385597083,0.171549730146492,0.380493446414803,0.222050886661527,0.0774865073245952,0.148419429452583,36.1772813852814,46529.7584320875,32393.5391978122,0.681,0.77,2,0.416045993566513,"270802","Loch Raven",104
"196","24510270801",21239,24510,4330,0.0993071593533487,0.248498845265589,0.107390300230947,0.843418013856813,0.00646651270207852,0.0187066974595843,0.32488397001071,0.232416993930739,0.0956801142449125,0.0743801652892562,0.40495867768595,0.389701207883026,0.12396694214876,0.00699300699300699,0.330004755111745,0.281027104136947,0.256776034236805,0.0518307180218735,0.0803613884926296,36.7787066974596,50674.6185632549,22394.8900190718,0.677,0.79,2,0.416045993566513,"270801","Loch Raven",96
"197","24510270803",21239,24510,6950,0.138992805755396,0.186906474820144,0.076978417266187,0.891942446043165,0.0238848920863309,0.00733812949640288,0.332620320855615,0.251550802139037,0.0814973262032086,0.10498595505618,0.410814606741573,0.383075842696629,0.0972612359550562,0.0038623595505618,0.294841134267168,0.199521694567817,0.303382302699009,0.0553467714383328,0.146908097027673,40.9494100719424,46303.2724719101,24348.8068820225,0.665,0.79,2,0.416045993566513,"270803","Loch Raven",151
"198","24510280600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"280600","Poppleton/The Terraces/Hollins Market",25
"199","24510250600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"250600","Brooklyn/Curtis Bay/Hawkins Point",35
