OID_PLACE_20|GEOID_PLACE_20|NAMELSAD_PLACE_20|AREALAND_PLACE_20|AREAWATER_PLACE_20|MTFCC_PLACE_20|CLASSFP_PLACE_20|FUNCSTAT_PLACE_20|OID_PLACE_10|GEOID_PLACE_10|NAMELSAD_PLACE_10|AREALAND_PLACE_10|AREAWATER_PLACE_10|MTFCC_PLACE_10|CLASSFP_PLACE_10|FUNCSTAT_PLACE_10|AREALAND_PART|AREAWATER_PART
2809015681706793|2416025|Chesapeake Landing CDP|2593225|326537|G4210|U1|S|||||||||2593225|326537
280903942688379|2416050|Chesapeake Ranch Estates CDP|11186208|502269|G4210|U1|S|280403942688379|2416050|Chesapeake Ranch Estates CDP|11185202|502269|G4210|U1|S|11185202|502269
280903942688379|2416050|Chesapeake Ranch Estates CDP|11186208|502269|G4210|U1|S|28040388516469|2448800|Lusby CDP|9099850|429674|G4210|U1|S|1006|0
28090400191346|2416125|Chester CDP|13564282|4524100|G4210|U1|S|||||||||275286|0
28090400191346|2416125|Chester CDP|13564282|4524100|G4210|U1|S|28040400191346|2416125|Chester CDP|13288996|4524100|G4210|U1|S|13288996|4524100
27890157745294|2416225|Chestertown town|7557623|951815|G4110|C1|A|||||||||858722|165055
27890157745294|2416225|Chestertown town|7557623|951815|G4110|C1|A|27840157745294|2416225|Chestertown town|6722222|791466|G4110|C1|A|6698901|786760
27890286317590|2416550|Cheverly town|3412332|1723|G4110|C1|A|||||||||17608|0
27890286317590|2416550|Cheverly town|3412332|1723|G4110|C1|A|27840286317590|2416550|Cheverly town|3482485|1723|G4110|C1|A|3394669|1723
27890286317590|2416550|Cheverly town|3412332|1723|G4110|C1|A|28040286317609|2445325|Landover CDP|10519364|13340|G4210|U1|S|55|0
27890158088596|2416620|Chevy Chase town|1203997|0|G4110|C1|A|27840158088596|2416620|Chevy Chase town|1203997|0|G4110|C1|A|1203997|0
28090158088597|2416625|Chevy Chase CDP|6246742|13715|G4210|U1|S|28040158088590|2407125|Bethesda CDP|34404507|174902|G4210|U1|S|58941|0
28090158088597|2416625|Chevy Chase CDP|6246742|13715|G4210|U1|S|28040158088597|2416625|Chevy Chase CDP|6198789|13715|G4210|U1|S|6183341|13715
28090158088597|2416625|Chevy Chase CDP|6246742|13715|G4210|U1|S|27840158088621|2456400|North Chevy Chase village|290311|0|G4110|C1|A|4460|0
27890158088598|2416720|Chevy Chase Section Five village|276533|0|G4110|C1|A|27840158088598|2416720|Chevy Chase Section Five village|276533|0|G4110|C1|A|276533|0
27890158088599|2416730|Chevy Chase Section Three village|302326|0|G4110|C1|A|27840158088599|2416730|Chevy Chase Section Three village|302326|0|G4110|C1|A|302326|0
27890158088600|2416775|Chevy Chase View town|694799|0|G4110|C1|A|27840158088600|2416775|Chevy Chase View town|711422|0|G4110|C1|A|694799|0
27890158088601|2416787|Chevy Chase Village town|1086736|0|G4110|C1|A|27840158088601|2416787|Chevy Chase Village town|1086736|0|G4110|C1|A|1086736|0
28090163788572|2416800|Chewsville CDP|2162975|0|G4210|U1|S|28040163788572|2416800|Chewsville CDP|2162975|0|G4210|U1|S|2162975|0
28090286317591|2416875|Chillum CDP|8733504|75366|G4210|U1|S|28040286317591|2416875|Chillum CDP|8874242|75366|G4210|U1|S|8717333|75366
28090286317591|2416875|Chillum CDP|8733504|75366|G4210|U1|S|27840286317613|2441250|Hyattsville city|6887194|68734|G4110|C1|A|3110|0
28090286317591|2416875|Chillum CDP|8733504|75366|G4210|U1|S|27840286317625|2454275|Mount Rainier city|1674740|0|G4110|C1|A|12851|0
28090286317591|2416875|Chillum CDP|8733504|75366|G4210|U1|S|27840158088633|2476650|Takoma Park city|5412045|14054|G4110|C1|A|210|0
280903716922149|2417000|Choptank CDP|616322|0|G4210|U1|S|280403716922149|2417000|Choptank CDP|616322|0|G4210|U1|S|616322|0
27890153149032|2417050|Church Creek town|874012|909|G4110|C1|A|27840153149032|2417050|Church Creek town|874012|909|G4110|C1|A|874012|909
27890400191347|2417100|Church Hill town|1860295|0|G4110|C1|A|||||||||20546|0
27890400191347|2417100|Church Hill town|1860295|0|G4110|C1|A|27840400191347|2417100|Church Hill town|1847781|0|G4110|C1|A|1839749|0
28090158088602|2417350|Clarksburg CDP|24989871|800933|G4210|U1|S|||||||||4986262|767470
28090158088602|2417350|Clarksburg CDP|24989871|800933|G4210|U1|S|28040158088602|2417350|Clarksburg CDP|21272676|38888|G4210|U1|S|20002822|33463
28090158088602|2417350|Clarksburg CDP|24989871|800933|G4210|U1|S|28040158088612|2432025|Germantown CDP|44116677|262671|G4210|U1|S|787|0
280903710977146|2417475|Clarysville CDP|302789|0|G4210|U1|S|280403710977146|2417475|Clarysville CDP|302789|0|G4210|U1|S|302789|0
27890163788573|2417600|Clear Spring town|297503|0|G4110|C1|A|||||||||25357|0
27890163788573|2417600|Clear Spring town|297503|0|G4110|C1|A|27840163788573|2417600|Clear Spring town|289749|0|G4110|C1|A|272146|0
28090286317592|2417900|Clinton CDP|64793055|197710|G4210|U1|S|28040286317592|2417900|Clinton CDP|64804612|197710|G4210|U1|S|64793055|197710
28090158088603|2418150|Cloverly CDP|26067186|89643|G4210|U1|S|28040158088588|2402825|Aspen Hill CDP|24886255|206787|G4210|U1|S|57613|0
28090158088603|2418150|Cloverly CDP|26067186|89643|G4210|U1|S|28040158088603|2418150|Cloverly CDP|25961971|90514|G4210|U1|S|25886530|89643
28090158088603|2418150|Cloverly CDP|26067186|89643|G4210|U1|S|280403716513001|2446150|Layhill CDP|4094594|21396|G4210|U1|S|123043|0
280903717001994|2418200|Cobb Island CDP|1620835|773696|G4210|U1|S|280403717001994|2418200|Cobb Island CDP|1620835|773696|G4210|U1|S|1620835|773696
28090271390276|2418250|Cockeysville CDP|31013161|1044173|G4210|U1|S|||||||||1520135|682288
28090271390276|2418250|Cockeysville CDP|31013161|1044173|G4210|U1|S|28040271390276|2418250|Cockeysville CDP|29493026|361885|G4210|U1|S|29493026|361885
28090158088604|2418475|Colesville CDP|13247742|32812|G4210|U1|S|28040158088604|2418475|Colesville CDP|13035867|29329|G4210|U1|S|13028734|29329
28090158088604|2418475|Colesville CDP|13247742|32812|G4210|U1|S|28040158088615|2443200|Kemp Mill CDP|6630167|69076|G4210|U1|S|219008|3483
27890286317593|2418750|College Park city|14533324|184427|G4110|C1|A|||||||||101552|0
27890286317593|2418750|College Park city|14533324|184427|G4110|C1|A|28040286317579|2400400|Adelphi CDP|7096285|6498|G4210|U1|S|102123|0
27890286317593|2418750|College Park city|14533324|184427|G4110|C1|A|28040286317581|2406400|Beltsville CDP|18546728|70399|G4210|U1|S|25901|0
27890286317593|2418750|College Park city|14533324|184427|G4110|C1|A|27840286317582|2406925|Berwyn Heights town|1822365|1590|G4110|C1|A|18724|0
27890286317593|2418750|College Park city|14533324|184427|G4110|C1|A|27840286317593|2418750|College Park city|14474200|182977|G4110|C1|A|14140506|182977
27890286317593|2418750|College Park city|14533324|184427|G4110|C1|A|27840286317611|2434775|Greenbelt city|16205987|142309|G4110|C1|A|38565|0
27890286317593|2418750|College Park city|14533324|184427|G4110|C1|A|27840286317629|2466635|Riverdale Park town|4262040|65258|G4110|C1|A|105953|1450
27890286317594|2418850|Colmar Manor town|1109813|133760|G4110|C1|A|||||||||82465|47402
27890286317594|2418850|Colmar Manor town|1109813|133760|G4110|C1|A|27840286317583|2407850|Bladensburg town|2589379|20401|G4110|C1|A|972|1892
27890286317594|2418850|Colmar Manor town|1109813|133760|G4110|C1|A|27840286317594|2418850|Colmar Manor town|1220371|119708|G4110|C1|A|1026376|84466
28090157508849|2419125|Columbia CDP|82707413|663954|G4210|U1|S|28040157508849|2419125|Columbia CDP|82694366|663954|G4210|U1|S|82684501|663954
28090157508849|2419125|Columbia CDP|82707413|663954|G4210|U1|S|280403717002045|2441475|Ilchester CDP|27814055|160500|G4210|U1|S|22912|0
28090286317595|2419825|Coral Hills CDP|4229001|6669|G4210|U1|S|27840286317588|2413000|Capitol Heights town|2100803|844|G4110|C1|A|3672|844
28090286317595|2419825|Coral Hills CDP|4229001|6669|G4210|U1|S|28040286317595|2419825|Coral Hills CDP|3873380|0|G4210|U1|S|3861867|0
28090286317595|2419825|Coral Hills CDP|4229001|6669|G4210|U1|S|28040286317638|2481250|Walker Mill CDP|8168258|5825|G4210|U1|S|363462|5825
28090163197177|2419900|Cordova CDP|12619512|0|G4210|U1|S|28040163197177|2419900|Cordova CDP|12619512|0|G4210|U1|S|12619512|0
280903710977121|2419975|Corriganville CDP|935999|0|G4210|U1|S|280403710977121|2419975|Corriganville CDP|1008279|0|G4210|U1|S|935999|0
27890286317596|2420050|Cottage City town|705033|31043|G4110|C1|A|||||||||55766|31043
27890286317596|2420050|Cottage City town|705033|31043|G4110|C1|A|27840286317594|2418850|Colmar Manor town|1220371|119708|G4110|C1|A|6230|0
27890286317596|2420050|Cottage City town|705033|31043|G4110|C1|A|27840286317596|2420050|Cottage City town|645060|0|G4110|C1|A|643037|0
280903710977065|2420500|Crellin CDP|1818241|0|G4210|U1|S|280403710977065|2420500|Crellin CDP|1818241|0|G4210|U1|S|1818241|0
28090762616526|2420525|Cresaptown CDP|6883541|279325|G4210|U1|S|||||||||519|221187
28090762616526|2420525|Cresaptown CDP|6883541|279325|G4210|U1|S|28040762616526|2420525|Cresaptown CDP|15836358|61782|G4210|U1|S|6883022|58138
27890161902968|2420775|Crisfield city|4494976|3723742|G4110|C1|A|||||||||284403|6461
27890161902968|2420775|Crisfield city|4494976|3723742|G4110|C1|A|27840161902968|2420775|Crisfield city|4211571|3717281|G4110|C1|A|4210573|3717281
28090266655578|2420875|Crofton CDP|17123527|0|G4210|U1|S|28040266655578|2420875|Crofton CDP|17127407|0|G4210|U1|S|17123527|0
280903716512994|2420925|Croom CDP|88559891|3141233|G4210|U1|S|280403716512994|2420925|Croom CDP|88560007|3141233|G4210|U1|S|88559891|3141233
28090266655579|2421075|Crownsville CDP|13186449|0|G4210|U1|S|||||||||9096|0
28090266655579|2421075|Crownsville CDP|13186449|0|G4210|U1|S|28040266655579|2421075|Crownsville CDP|13177353|0|G4210|U1|S|13177353|0
2809015504268460|2421150|Crumpton CDP|2432339|282214|G4210|U1|S|||||||||2432339|282214
27890762616771|2421325|Cumberland city|26044768|176503|G4110|C1|A|||||||||112901|1029
27890762616771|2421325|Cumberland city|26044768|176503|G4110|C1|A|27840762616771|2421325|Cumberland city|26073231|185137|G4110|C1|A|25931867|175474
28090158088605|2421475|Damascus CDP|36888675|58695|G4210|U1|S|||||||||6959733|11019
28090158088605|2421475|Damascus CDP|36888675|58695|G4210|U1|S|28040158088605|2421475|Damascus CDP|29928942|47676|G4210|U1|S|29928942|47676
28090161902969|2421550|Dames Quarter CDP|30758072|16478159|G4210|U1|S|28040161902969|2421550|Dames Quarter CDP|30758072|16478159|G4210|U1|S|30758072|16478159
280903710977112|2421675|Danville CDP|2958175|1021|G4210|U1|S|280403710977112|2421675|Danville CDP|2958175|1021|G4210|U1|S|2958175|1021
280903710977642|2421750|Dargan CDP|764565|0|G4210|U1|S|280403710977642|2421750|Dargan CDP|764565|0|G4210|U1|S|764565|0
280903942688411|2421800|Darlington CDP|2707141|0|G4210|U1|S|280403942688411|2421800|Darlington CDP|2707141|0|G4210|U1|S|2707141|0
28090158088606|2421825|Darnestown CDP|42430245|2382261|G4210|U1|S|||||||||18791|0
28090158088606|2421825|Darnestown CDP|42430245|2382261|G4210|U1|S|28040158088606|2421825|Darnestown CDP|42664281|3175384|G4210|U1|S|42400969|2382261
28090158088606|2421825|Darnestown CDP|42430245|2382261|G4210|U1|S|28040158088634|2478650|Travilah CDP|41092350|3661687|G4210|U1|S|10485|0
280903710977114|2421925|Dawson CDP|1590549|173249|G4210|U1|S|||||||||246735|165458
280903710977114|2421925|Dawson CDP|1590549|173249|G4210|U1|S|280403710977114|2421925|Dawson CDP|1343814|7791|G4210|U1|S|1343814|7791
28090266655580|2422050|Deale CDP|13750759|1620838|G4210|U1|S|28040266655580|2422050|Deale CDP|13750759|1620838|G4210|U1|S|13750759|1620838
28090161902970|2422100|Deal Island CDP|7850518|6054710|G4210|U1|S|28040161902970|2422100|Deal Island CDP|7850518|6054710|G4210|U1|S|7850518|6054710
27890156250284|2422275|Deer Park town|2587233|0|G4110|C1|A|27840156250284|2422275|Deer Park town|2587233|0|G4110|C1|A|2587233|0
27890166668402|2422600|Delmar town|4377978|35036|G4110|C1|A|||||||||207899|0
27890166668402|2422600|Delmar town|4377978|35036|G4110|C1|A|27840166668402|2422600|Delmar town|4628174|35036|G4110|C1|A|4170079|35036
27890146474284|2422725|Denton town|13642701|222246|G4110|C1|A|||||||||321972|39940
27890146474284|2422725|Denton town|13642701|222246|G4110|C1|A|27840146474284|2422725|Denton town|13709173|545430|G4110|C1|A|13304251|182306
27890146474284|2422725|Denton town|13642701|222246|G4110|C1|A|280403716922145|2482625|West Denton CDP|766874|0|G4210|U1|S|16478|0
280903716512979|2422775|Derwood CDP|1622851|1684|G4210|U1|S|280403716512979|2422775|Derwood CDP|1622851|1684|G4210|U1|S|1622851|1684
280903710977163|2422825|Detmold CDP|405215|0|G4210|U1|S|280403710977163|2422825|Detmold CDP|405215|0|G4210|U1|S|405215|0
27890286317597|2423025|District Heights city|2240436|0|G4110|C1|A|||||||||8193|0
27890286317597|2423025|District Heights city|2240436|0|G4110|C1|A|27840286317597|2423025|District Heights city|2420156|88|G4110|C1|A|2198285|0
27890286317597|2423025|District Heights city|2240436|0|G4110|C1|A|28040286317603|2429000|Forestville CDP|10164340|0|G4210|U1|S|13248|0
27890286317597|2423025|District Heights city|2240436|0|G4110|C1|A|28040286317638|2481250|Walker Mill CDP|8168258|5825|G4210|U1|S|20710|0
280903710977618|2423500|Downsville CDP|1618047|0|G4210|U1|S|280403710977618|2423500|Downsville CDP|1618047|0|G4210|U1|S|1618047|0
280903942688372|2423700|Drum Point CDP|4312244|446214|G4210|U1|S|280403942688372|2423700|Drum Point CDP|4312244|446214|G4210|U1|S|4312244|446214
28090271390277|2423975|Dundalk CDP|33896582|11204887|G4210|U1|S|28040271390277|2423975|Dundalk CDP|33846870|11184923|G4210|U1|S|33846870|11184923
28090271390277|2423975|Dundalk CDP|33896582|11204887|G4210|U1|S|28040271390296|2468400|Rosedale CDP|17853409|639222|G4210|U1|S|49712|19964
28090388516467|2424050|Dunkirk CDP|17057558|1939409|G4210|U1|S|28040388516467|2424062|Dunkirk CDP|17057558|1939409|G4210|U1|S|17057558|1939409
27890286317598|2424200|Eagle Harbor town|316483|0|G4110|C1|A|280403716983976|2401925|Aquasco CDP|51247025|6042829|G4210|U1|S|20356|0
27890286317598|2424200|Eagle Harbor town|316483|0|G4110|C1|A|27840286317598|2424200|Eagle Harbor town|299698|0|G4110|C1|A|296127|0
280903940556156|2424250|Eakles Mill CDP|219926|0|G4210|U2|S|280403940556156|2424250|Eakles Mill CDP|219926|0|G4210|U1|S|219926|0
27890153149033|2424450|East New Market town|1035448|0|G4110|C1|A|27840153149033|2424450|East New Market town|1035448|0|G4110|C1|A|1035448|0
27890163197178|2424475|Easton town|29681662|158090|G4110|C1|A|||||||||2705881|8361
27890163197178|2424475|Easton town|29681662|158090|G4110|C1|A|27840163197178|2424475|Easton town|27205045|294112|G4110|C1|A|26975781|149729
28090286317599|2424650|East Riverdale CDP|4183605|0|G4210|U1|S|27840286317583|2407850|Bladensburg town|2589379|20401|G4110|C1|A|7450|0
28090286317599|2424650|East Riverdale CDP|4183605|0|G4210|U1|S|28040286317599|2424650|East Riverdale CDP|4181262|0|G4210|U1|S|4061807|0
28090286317599|2424650|East Riverdale CDP|4183605|0|G4210|U1|S|27840286317600|2425425|Edmonston town|1015089|29712|G4110|C1|A|5782|0
28090286317599|2424650|East Riverdale CDP|4183605|0|G4210|U1|S|27840286317626|2455400|New Carrollton city|3961533|0|G4110|C1|A|6338|0
28090286317599|2424650|East Riverdale CDP|4183605|0|G4210|U1|S|27840286317629|2466635|Riverdale Park town|4262040|65258|G4110|C1|A|102228|0
280903942688457|2424825|Eckhart Mines CDP|3941226|0|G4210|U1|S|280403942688457|2424825|Eckhart Mines CDP|3981037|0|G4210|U1|S|3894290|0
280903942688457|2424825|Eckhart Mines CDP|3941226|0|G4210|U1|S|27840762616772|2430900|Frostburg city|8836465|6005|G4110|C1|A|46936|0
28090161902971|2424850|Eden CDP|14465655|97849|G4210|U1|S|28040161902971|2424850|Eden CDP|14465655|97849|G4210|U1|S|14465655|97849
280903716922136|2424925|Edesville CDP|714355|21092|G4210|U1|S|280403716922136|2424925|Edesville CDP|1034904|21092|G4210|U1|S|714355|21092
28090271390278|2424950|Edgemere CDP|28140963|25135455|G4210|U1|S|28040271390278|2424950|Edgemere CDP|28140963|25135455|G4210|U1|S|28140963|25135455
280903710977641|2425000|Edgemont CDP|1373801|0|G4210|U1|S|280403710977641|2425000|Edgemont CDP|1373801|0|G4210|U1|S|1373801|0
280903717002070|2425050|Edgewater CDP|7749453|2168355|G4210|U1|S|280403717002070|2425050|Edgewater CDP|7749453|2168355|G4210|U1|S|7749453|2168355
28090157161709|2425150|Edgewood CDP|44297363|343677|G4210|U1|S|28040157161709|2425150|Edgewood CDP|46052881|358087|G4210|M2|S|44297363|343677
27890286317600|2425425|Edmonston town|1057788|27426|G4110|C1|A|27840286317583|2407850|Bladensburg town|2589379|20401|G4110|C1|A|26659|1100
27890286317600|2425425|Edmonston town|1057788|27426|G4110|C1|A|28040286317599|2424650|East Riverdale CDP|4181262|0|G4210|U1|S|4891|0
27890286317600|2425425|Edmonston town|1057788|27426|G4110|C1|A|27840286317600|2425425|Edmonston town|1015089|29712|G4110|C1|A|1004634|26248
27890286317600|2425425|Edmonston town|1057788|27426|G4110|C1|A|27840286317629|2466635|Riverdale Park town|4262040|65258|G4110|C1|A|21604|78
28090148014682|2425575|Eldersburg CDP|103158395|6566274|G4210|U1|S|||||||||356958|0
28090148014682|2425575|Eldersburg CDP|103158395|6566274|G4210|U1|S|28040148014682|2425575|Eldersburg CDP|102819842|6566274|G4210|U1|S|102791794|6566274
28090148014682|2425575|Eldersburg CDP|103158395|6566274|G4210|U1|S|27840148014687|2476550|Sykesville town|4042361|9741|G4110|C1|A|9643|0
27890153149034|2425600|Eldorado town|188058|10304|G4110|C1|A|27840153149034|2425600|Eldorado town|198542|10304|G4110|C1|A|188058|10304
28090157508850|2425750|Elkridge CDP|21651513|26825|G4210|U1|S|28040157508850|2425750|Elkridge CDP|21724099|26825|G4210|U1|S|21651513|26825
27890149646319|2425800|Elkton town|23016792|707745|G4110|C1|A|||||||||1465208|30939
27890149646319|2425800|Elkton town|23016792|707745|G4110|C1|A|27840149646319|2425800|Elkton town|21767410|676806|G4110|C1|A|21551584|676806
280903710977122|2425925|Ellerslie CDP|2390420|64770|G4210|U1|S|||||||||1405845|64770
280903710977122|2425925|Ellerslie CDP|2390420|64770|G4210|U1|S|280403710977122|2425925|Ellerslie CDP|984575|0|G4210|U1|S|984575|0
28090157508851|2426000|Ellicott City CDP|77717432|317859|G4210|U1|S|||||||||107671|0
28090157508851|2426000|Ellicott City CDP|77717432|317859|G4210|U1|S|28040157508849|2419125|Columbia CDP|82694366|663954|G4210|U1|S|1946|0
28090157508851|2426000|Ellicott City CDP|77717432|317859|G4210|U1|S|28040157508851|2426000|Ellicott City CDP|77599825|317859|G4210|U1|S|77599825|317859
28090157508851|2426000|Ellicott City CDP|77717432|317859|G4210|U1|S|280403717002045|2441475|Ilchester CDP|27814055|160500|G4210|U1|S|7990|0
280903716922102|2426025|Elliott CDP|908944|6805|G4210|U1|S|280403716922102|2426025|Elliott CDP|908944|6805|G4210|U1|S|908944|6805
27890155286845|2426200|Emmitsburg town|3890730|0|G4110|C1|A|||||||||17253|0
27890155286845|2426200|Emmitsburg town|3890730|0|G4110|C1|A|27840155286845|2426200|Emmitsburg town|3889941|0|G4110|C1|A|3873477|0
280903710977612|2426550|Ernstville CDP|385596|0|G4210|U1|S|280403710977612|2426550|Ernstville CDP|385596|0|G4210|U1|S|385596|0
28090271390279|2426600|Essex CDP|23982252|7203329|G4210|U1|S|||||||||0|550260
28090271390279|2426600|Essex CDP|23982252|7203329|G4210|U1|S|28040271390279|2426600|Essex CDP|23982252|6820835|G4210|U1|S|23982252|6653069
28090158088607|2427250|Fairland CDP|12859450|45369|G4210|U1|S|28040158088595|2412350|Calverton CDP|11878174|52080|G4210|U1|S|24875|0
28090158088607|2427250|Fairland CDP|12859450|45369|G4210|U1|S|28040158088603|2418150|Cloverly CDP|25961971|90514|G4210|U1|S|55135|0
28090158088607|2427250|Fairland CDP|12859450|45369|G4210|U1|S|28040158088607|2427250|Fairland CDP|12779440|45369|G4210|U1|S|12779440|45369
280903716922137|2427325|Fairlee CDP|9819423|302297|G4210|U1|S|280403716922137|2427325|Fairlee CDP|9819423|302297|G4210|U1|S|9819423|302297
28090161902972|2427375|Fairmount CDP|31748086|12578594|G4210|U1|S|28040161902972|2427375|Fairmount CDP|31748086|12578594|G4210|U1|S|31748086|12578594
27890286317601|2427400|Fairmount Heights town|685792|0|G4110|C1|A|27840286317601|2427400|Fairmount Heights town|694205|0|G4110|C1|A|685792|0
280903710977631|2427425|Fairplay CDP|3118663|0|G4210|U1|S|280403710977631|2427425|Fairplay CDP|3118663|0|G4210|U1|S|3118663|0
280903710977647|2427500|Fairview CDP|544762|0|G4210|U1|S|280403710977647|2427500|Fairview CDP|544762|0|G4210|U1|S|544762|0
280903716513000|2427580|Fairwood CDP|8842290|5213|G4210|U1|S|||||||||601|0
280903716513000|2427580|Fairwood CDP|8842290|5213|G4210|U1|S|27840286317584|2408775|Bowie city|47755848|195628|G4110|C1|A|670|0
280903716513000|2427580|Fairwood CDP|8842290|5213|G4210|U1|S|280403716513000|2427580|Fairwood CDP|9607828|5213|G4210|U2|S|8841019|5213
28090157161710|2427700|Fallston CDP|36255002|68128|G4210|U1|S|28040157161710|2427700|Fallston CDP|36255002|68128|G4210|U1|S|36255002|68128
27890146474288|2427900|Federalsburg town|4998877|146101|G4110|C1|A|||||||||161402|0
27890146474288|2427900|Federalsburg town|4998877|146101|G4110|C1|A|27840146474288|2427900|Federalsburg town|5023544|234886|G4110|C1|A|4837475|146101
28090266655581|2428075|Ferndale CDP|10247455|0|G4210|U1|S|28040266655581|2428075|Ferndale CDP|10294657|0|G4210|U1|S|10247455|0
280903710977083|2428275|Finzel CDP|10201771|0|G4210|U1|S|||||||||1678777|0
280903710977083|2428275|Finzel CDP|10201771|0|G4210|U1|S|280403710977083|2428275|Finzel CDP|8522994|0|G4210|U1|S|8522994|0
280903716922110|2428300|Fishing Creek CDP|2734859|825458|G4210|U1|S|280403716922110|2428300|Fishing Creek CDP|2734859|825458|G4210|U1|S|2734859|825458
280903710977125|2428425|Flintstone CDP|1054943|0|G4210|U1|S|||||||||46174|0
280903710977125|2428425|Flintstone CDP|1054943|0|G4210|U1|S|280403710977125|2428425|Flintstone CDP|1077060|0|G4210|U1|S|1008769|0
2809015682039567|2428512|Flower Hill CDP|5414153|11560|G4210|U1|S|||||||||5094194|11560
2809015682039567|2428512|Flower Hill CDP|5414153|11560|G4210|U1|S|28040158088619|2453325|Montgomery Village CDP|10291881|209839|G4210|U1|S|319959|0
28090158088608|2428640|Forest Glen CDP|2597391|5216|G4210|U1|S|28040158088608|2428640|Forest Glen CDP|2683169|5216|G4210|U1|S|2589257|5216
28090158088608|2428640|Forest Glen CDP|2597391|5216|G4210|U1|S|28040158088630|2472450|Silver Spring CDP|20426100|75601|G4210|U1|S|2034|0
28090158088608|2428640|Forest Glen CDP|2597391|5216|G4210|U1|S|28040158088636|2483775|Wheaton CDP|17859047|111041|G4210|U1|S|6100|0
27890286317602|2428725|Forest Heights town|4284425|252589|G4110|C1|A|||||||||2051877|241822
27890286317602|2428725|Forest Heights town|4284425|252589|G4110|C1|A|27840286317602|2428725|Forest Heights town|1219799|0|G4110|C1|A|1214472|0
27890286317602|2428725|Forest Heights town|4284425|252589|G4110|C1|A|280403716512983|2432350|Glassmanor CDP|6089392|0|G4210|U1|S|72918|0
27890286317602|2428725|Forest Heights town|4284425|252589|G4110|C1|A|280403716512980|2455018|National Harbor CDP|3775230|1023539|G4210|U2|S|478948|0
27890286317602|2428725|Forest Heights town|4284425|252589|G4110|C1|A|28040286317628|2459500|Oxon Hill CDP|17143573|34604|G4210|U1|S|466210|10767
28090286317603|2429000|Forestville CDP|10171509|0|G4210|U1|S|27840286317597|2423025|District Heights city|2420156|88|G4110|C1|A|21509|0
28090286317603|2429000|Forestville CDP|10171509|0|G4210|U1|S|28040286317603|2429000|Forestville CDP|10164340|0|G4210|U1|S|10144380|0
28090286317603|2429000|Forestville CDP|10171509|0|G4210|U1|S|27840286317624|2453625|Morningside town|1438180|1987|G4110|C1|A|5620|0
28090266655582|2429400|Fort Meade CDP|20933083|31874|G4210|M2|S|||||||||1536064|0
28090266655582|2429400|Fort Meade CDP|20933083|31874|G4210|M2|S|28040266655582|2429400|Fort Meade CDP|20895416|31874|G4210|M2|S|19338379|31874
28090266655582|2429400|Fort Meade CDP|20933083|31874|G4210|M2|S|28040266655592|2451075|Maryland City CDP|20034136|0|G4210|U1|S|58640|0
28090163788574|2429450|Fort Ritchie CDP|2523449|87438|G4210|U2|S|||||||||4525|0
28090163788574|2429450|Fort Ritchie CDP|2523449|87438|G4210|U2|S|28040163788574|2429450|Fort Ritchie CDP|2518924|87438|G4210|M2|S|2518924|87438
28090286317604|2429525|Fort Washington CDP|35726134|7193707|G4210|U1|S|28040286317604|2429525|Fort Washington CDP|35726134|7193707|G4210|U1|S|35726134|7193707
28090163788575|2429712|Fountainhead-Orchard Hills CDP|11438653|0|G4210|U2|S|28040163788575|2429712|Fountainhead-Orchard Hills CDP|11443383|0|G4210|U2|S|11438653|0
280903716513003|2429790|Four Corners CDP|3790523|34503|G4210|U1|S|280403716513003|2429790|Four Corners CDP|3788582|34503|G4210|U1|S|3788582|34503
280903716513003|2429790|Four Corners CDP|3790523|34503|G4210|U1|S|28040158088630|2472450|Silver Spring CDP|20426100|75601|G4210|U1|S|1941|0
280903710977166|2430100|Franklin CDP|714605|0|G4210|U1|S|||||||||30508|0
280903710977166|2430100|Franklin CDP|714605|0|G4210|U1|S|280403710977166|2430100|Franklin CDP|840077|0|G4210|U1|S|684097|0
27890155286846|2430325|Frederick city|62023334|256710|G4110|C1|A|||||||||4859191|5002
27890155286846|2430325|Frederick city|62023334|256710|G4110|C1|A|28040155286839|2403800|Ballenger Creek CDP|28034983|39128|G4210|U1|S|73785|0
27890155286846|2430325|Frederick city|62023334|256710|G4110|C1|A|27840155286846|2430325|Frederick city|57372016|305735|G4110|C1|A|57090358|251708
28090161902973|2430567|Frenchtown-Rumbly CDP|9732940|12005570|G4210|U2|S|28040161902973|2430567|Frenchtown-Rumbly CDP|9732940|12005570|G4210|U2|S|9732940|12005570
28090286317605|2430575|Friendly CDP|12629430|13185|G4210|U1|S|28040286317605|2430575|Friendly CDP|12629430|13185|G4210|U1|S|12629430|13185
280903942688348|2430650|Friendship CDP|4651456|0|G4210|U1|S|||||||||198|0
280903942688348|2430650|Friendship CDP|4651456|0|G4210|U1|S|280403942688348|2430650|Friendship CDP|4653827|0|G4210|U1|S|4651258|0
28090158088609|2430800|Friendship Heights Village CDP|152922|0|G4210|U2|S|28040158088609|2430800|Friendship Heights Village CDP|159676|0|G4210|U2|S|152922|0
27890156250285|2430850|Friendsville town|2588917|0|G4110|C1|A|||||||||231373|0
27890156250285|2430850|Friendsville town|2588917|0|G4110|C1|A|27840156250285|2430850|Friendsville town|2357544|0|G4110|C1|A|2357544|0
27890762616772|2430900|Frostburg city|8659987|6005|G4110|C1|A|||||||||395027|0
