County,County Name,Election District - Precinct,Congressional,Legislative,Office Name,Office District,Candidate Name,Party,Winner,Write-In?,Early Votes,Early Votes Against,Election Night Votes,Election Night Votes Against,Mail-In Ballot 1 Votes,Mail-In Ballot 1 Votes Against,Provisional Votes,Provisional Votes Against,Mail-In Ballot 2 Votes,Mail-In Ballot 2 Votes Against 
3,Baltimore City,026-029,7,45,Comptroller,,Barry Glassman,REP,,,34,,48,,33,,2,,2, 
3,Baltimore City,026-029,7,45,Comptroller,,Brooke Elizabeth Lierman,DEM,Y,,325,,434,,297,,17,,45, 
3,Baltimore City,026-029,7,45,Comptroller,,Other Write-Ins,,,Y,1,,1,,1,,0,,0, 
3,Baltimore City,026-029,7,45,Attorney General,,Michael Anthony Peroutka,REP,,,23,,25,,24,,1,,2, 
3,Baltimore City,026-029,7,45,Attorney General,,Anthony G. Brown,DEM,Y,,339,,458,,308,,18,,46, 
3,Baltimore City,026-029,7,45,Attorney General,,Other Write-Ins,,,Y,0,,1,,0,,0,,0, 
3,Baltimore City,026-029,7,45,U.S. Senator,,Chris Chaffee,REP,,,24,,29,,24,,3,,2, 
3,Baltimore City,026-029,7,45,U.S. Senator,,Chris Van Hollen,DEM,Y,,341,,454,,306,,16,,44, 
3,Baltimore City,026-029,7,45,U.S. Senator,,Scottie Griffin,DEM,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,026-029,7,45,U.S. Senator,,Andrew J. Wildman,UNA,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,026-029,7,45,U.S. Senator,,Other Write-Ins,,,Y,0,,1,,1,,0,,0, 
3,Baltimore City,026-029,7,45,U.S. Congress,7,Scott M. Collier,REP,,,23,,27,,27,,1,,2, 
3,Baltimore City,026-029,7,45,U.S. Congress,7,Kweisi Mfume,DEM,Y,,337,,463,,306,,17,,44, 
3,Baltimore City,026-029,7,45,U.S. Congress,7,Other Write-Ins,,,Y,1,,0,,0,,0,,0, 
3,Baltimore City,026-029,7,45,State Senator,45,Cory V. McCray,DEM,Y,,343,,457,,308,,15,,47, 
3,Baltimore City,026-029,7,45,State Senator,45,Other Write-Ins,,,Y,2,,5,,0,,0,,0, 
3,Baltimore City,026-029,7,45,House of Delegates,45,Antonio Barboza,REP,,,30,,42,,32,,2,,3, 
3,Baltimore City,026-029,7,45,House of Delegates,45,Jackie Addison,DEM,Y,,298,,376,,270,,16,,40, 
3,Baltimore City,026-029,7,45,House of Delegates,45,Stephanie Smith,DEM,Y,,303,,374,,274,,14,,40, 
3,Baltimore City,026-029,7,45,House of Delegates,45,Caylin Young,DEM,Y,,287,,362,,276,,15,,41, 
3,Baltimore City,026-029,7,45,House of Delegates,45,Other Write-Ins,,,Y,3,,4,,4,,0,,0, 
3,Baltimore City,026-029,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Erik Atas,JUD,Y,,228,,221,,208,,11,,22, 
3,Baltimore City,026-029,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Charles Mario Blomquist,JUD,Y,,218,,231,,206,,12,,25, 
3,Baltimore City,026-029,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Myshala E. Middleton,JUD,Y,,267,,333,,259,,13,,33, 
3,Baltimore City,026-029,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Barry G. Williams,JUD,Y,,262,,304,,245,,13,,30, 
3,Baltimore City,026-029,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Other Write-Ins,,,Y,4,,7,,6,,1,,1, 
3,Baltimore City,026-029,7,45,Judge Spec Appeal at Lg,,Stuart R. Berger,JUD,Y,,256,65,290,120,252,40,13,2,32,8
3,Baltimore City,026-029,7,45,Judge Spec Appeal at Lg,,Terrence M. R. Zic,JUD,Y,,258,60,287,115,248,41,9,5,34,7
3,Baltimore City,026-029,7,45,State's Attorney,,Ivan Bates,DEM,Y,,336,,455,,310,,16,,45, 
3,Baltimore City,026-029,7,45,State's Attorney,,Other Write-Ins,,,Y,7,,7,,3,,2,,2, 
3,Baltimore City,026-029,7,45,Clerk Circuit Court,,Xavier A. Conaway,DEM,Y,,338,,445,,296,,17,,45, 
3,Baltimore City,026-029,7,45,Clerk Circuit Court,,Other Write-Ins,,,Y,2,,1,,2,,0,,0, 
3,Baltimore City,026-029,7,45,Register of Wills,,Belinda K. Conaway,DEM,Y,,341,,441,,306,,16,,44, 
3,Baltimore City,026-029,7,45,Register of Wills,,Other Write-Ins,,,Y,1,,1,,0,,1,,0, 
3,Baltimore City,026-029,7,45,Judge Orphans' Court,,"Charles ""Chuck"" Bernstein",DEM,Y,,273,,343,,268,,15,,33, 
3,Baltimore City,026-029,7,45,Judge Orphans' Court,,Lewyn Scott Garrett,DEM,Y,,290,,339,,268,,14,,34, 
3,Baltimore City,026-029,7,45,Judge Orphans' Court,,Michele E. Loewenthal,DEM,Y,,288,,343,,265,,14,,37, 
3,Baltimore City,026-029,7,45,Judge Orphans' Court,,Other Write-Ins,,,Y,3,,1,,0,,1,,1, 
3,Baltimore City,026-029,7,45,Sheriff,,Sam Cogen,DEM,Y,,325,,428,,296,,16,,46, 
3,Baltimore City,026-029,7,45,Sheriff,,Other Write-Ins,,,Y,2,,6,,1,,1,,1, 
3,Baltimore City,026-029,7,45,Board of Ed at Large,,April Christina Curley,NON,,,174,,188,,147,,5,,14, 
3,Baltimore City,026-029,7,45,Board of Ed at Large,,Ashley E. Esposito,NON,Y,,119,,173,,134,,8,,19, 
3,Baltimore City,026-029,7,45,Board of Ed at Large,,Salimah Jasani,NON,,,75,,94,,57,,4,,17, 
3,Baltimore City,026-029,7,45,Board of Ed at Large,,Kwame Kenyatta-Bey,NON,Y,,209,,249,,157,,10,,22, 
3,Baltimore City,026-029,7,45,Board of Ed at Large,,Other Write-Ins,,,Y,1,,2,,4,,0,,1, 
3,Baltimore City,026-030,7,45,Governor / Lt. Governor,,Dan Cox and Gordana Schifanelli,REP,,,7,,25,,5,,1,,1, 
3,Baltimore City,026-030,7,45,Governor / Lt. Governor,,Wes Moore and Aruna Miller,DEM,Y,,64,,143,,76,,13,,20, 
3,Baltimore City,026-030,7,45,Governor / Lt. Governor,,David Lashar and Christiana Logansmith,LIB,,,0,,1,,0,,0,,2, 
3,Baltimore City,026-030,7,45,Governor / Lt. Governor,,Nancy Wallace and Patrick Elder,GRN,,,0,,1,,1,,0,,0, 
3,Baltimore City,026-030,7,45,Governor / Lt. Governor,,David Harding and Cathy White,WCP,,,0,,3,,2,,0,,0, 
3,Baltimore City,026-030,7,45,Governor / Lt. Governor,,Kyle Sefcik and Katie Lee,UNA,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,026-030,7,45,Governor / Lt. Governor,,Other Write-Ins,,,Y,1,,1,,0,,0,,0, 
3,Baltimore City,026-030,7,45,Comptroller,,Barry Glassman,REP,,,9,,34,,8,,3,,1, 
3,Baltimore City,026-030,7,45,Comptroller,,Brooke Elizabeth Lierman,DEM,Y,,64,,140,,72,,11,,22, 
3,Baltimore City,026-030,7,45,Comptroller,,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,026-030,7,45,Attorney General,,Michael Anthony Peroutka,REP,,,9,,25,,9,,2,,1, 
3,Baltimore City,026-030,7,45,Attorney General,,Anthony G. Brown,DEM,Y,,64,,149,,75,,12,,22, 
3,Baltimore City,026-030,7,45,Attorney General,,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,026-030,7,45,U.S. Senator,,Chris Chaffee,REP,,,7,,28,,8,,2,,1, 
3,Baltimore City,026-030,7,45,U.S. Senator,,Chris Van Hollen,DEM,Y,,67,,146,,74,,13,,20, 
3,Baltimore City,026-030,7,45,U.S. Senator,,Scottie Griffin,DEM,,Y,0,,1,,0,,0,,0, 
3,Baltimore City,026-030,7,45,U.S. Senator,,Andrew J. Wildman,UNA,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,026-030,7,45,U.S. Senator,,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,026-030,7,45,U.S. Congress,7,Scott M. Collier,REP,,,8,,25,,8,,3,,1, 
3,Baltimore City,026-030,7,45,U.S. Congress,7,Kweisi Mfume,DEM,Y,,65,,145,,75,,11,,22, 
3,Baltimore City,026-030,7,45,U.S. Congress,7,Other Write-Ins,,,Y,0,,0,,0,,1,,0, 
3,Baltimore City,026-030,7,45,State Senator,45,Cory V. McCray,DEM,Y,,66,,152,,77,,14,,21, 
3,Baltimore City,026-030,7,45,State Senator,45,Other Write-Ins,,,Y,2,,2,,1,,0,,0, 
3,Baltimore City,026-030,7,45,House of Delegates,45,Antonio Barboza,REP,,,10,,35,,10,,2,,1, 
3,Baltimore City,026-030,7,45,House of Delegates,45,Jackie Addison,DEM,Y,,60,,120,,65,,8,,18, 
3,Baltimore City,026-030,7,45,House of Delegates,45,Stephanie Smith,DEM,Y,,56,,128,,72,,8,,18, 
3,Baltimore City,026-030,7,45,House of Delegates,45,Caylin Young,DEM,Y,,59,,117,,64,,9,,17, 
3,Baltimore City,026-030,7,45,House of Delegates,45,Other Write-Ins,,,Y,2,,0,,0,,1,,0, 
3,Baltimore City,026-030,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Erik Atas,JUD,Y,,46,,101,,42,,4,,10, 
3,Baltimore City,026-030,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Charles Mario Blomquist,JUD,Y,,47,,94,,41,,5,,10, 
3,Baltimore City,026-030,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Myshala E. Middleton,JUD,Y,,54,,121,,49,,7,,13, 
3,Baltimore City,026-030,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Barry G. Williams,JUD,Y,,55,,111,,50,,5,,14, 
3,Baltimore City,026-030,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Other Write-Ins,,,Y,4,,2,,1,,1,,0, 
3,Baltimore City,026-030,7,45,Judge Spec Appeal at Lg,,Stuart R. Berger,JUD,Y,,49,16,110,47,61,9,9,4,16,2
3,Baltimore City,026-030,7,45,Judge Spec Appeal at Lg,,Terrence M. R. Zic,JUD,Y,,51,15,115,37,60,9,9,4,13,5
3,Baltimore City,026-030,7,45,State's Attorney,,Ivan Bates,DEM,Y,,67,,156,,76,,14,,23, 
3,Baltimore City,026-030,7,45,State's Attorney,,Other Write-Ins,,,Y,1,,3,,3,,0,,0, 
3,Baltimore City,026-030,7,45,Clerk Circuit Court,,Xavier A. Conaway,DEM,Y,,66,,150,,74,,13,,21, 
3,Baltimore City,026-030,7,45,Clerk Circuit Court,,Other Write-Ins,,,Y,1,,1,,2,,0,,0, 
3,Baltimore City,026-030,7,45,Register of Wills,,Belinda K. Conaway,DEM,Y,,67,,152,,77,,14,,21, 
3,Baltimore City,026-030,7,45,Register of Wills,,Other Write-Ins,,,Y,1,,2,,2,,0,,0, 
3,Baltimore City,026-030,7,45,Judge Orphans' Court,,"Charles ""Chuck"" Bernstein",DEM,Y,,57,,126,,64,,9,,15, 
3,Baltimore City,026-030,7,45,Judge Orphans' Court,,Lewyn Scott Garrett,DEM,Y,,60,,118,,60,,7,,15, 
3,Baltimore City,026-030,7,45,Judge Orphans' Court,,Michele E. Loewenthal,DEM,Y,,58,,125,,68,,11,,15, 
3,Baltimore City,026-030,7,45,Judge Orphans' Court,,Other Write-Ins,,,Y,3,,1,,0,,0,,0, 
3,Baltimore City,026-030,7,45,Sheriff,,Sam Cogen,DEM,Y,,66,,152,,75,,13,,21, 
3,Baltimore City,026-030,7,45,Sheriff,,Other Write-Ins,,,Y,1,,1,,1,,0,,0, 
3,Baltimore City,026-030,7,45,Board of Ed at Large,,April Christina Curley,NON,,,31,,74,,35,,6,,10, 
3,Baltimore City,026-030,7,45,Board of Ed at Large,,Ashley E. Esposito,NON,Y,,26,,73,,37,,4,,5, 
3,Baltimore City,026-030,7,45,Board of Ed at Large,,Salimah Jasani,NON,,,19,,40,,17,,2,,5, 
3,Baltimore City,026-030,7,45,Board of Ed at Large,,Kwame Kenyatta-Bey,NON,Y,,46,,76,,24,,7,,8, 
3,Baltimore City,026-030,7,45,Board of Ed at Large,,Other Write-Ins,,,Y,2,,0,,1,,1,,0, 
3,Baltimore City,026-031,7,45,Governor / Lt. Governor,,Dan Cox and Gordana Schifanelli,REP,,,9,,43,,8,,1,,2, 
3,Baltimore City,026-031,7,45,Governor / Lt. Governor,,Wes Moore and Aruna Miller,DEM,Y,,45,,105,,66,,4,,22, 
3,Baltimore City,026-031,7,45,Governor / Lt. Governor,,David Lashar and Christiana Logansmith,LIB,,,0,,3,,0,,0,,1, 
3,Baltimore City,026-031,7,45,Governor / Lt. Governor,,Nancy Wallace and Patrick Elder,GRN,,,0,,0,,2,,0,,0, 
3,Baltimore City,026-031,7,45,Governor / Lt. Governor,,David Harding and Cathy White,WCP,,,0,,3,,2,,0,,0, 
3,Baltimore City,026-031,7,45,Governor / Lt. Governor,,Kyle Sefcik and Katie Lee,UNA,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,026-031,7,45,Governor / Lt. Governor,,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,026-031,7,45,Comptroller,,Barry Glassman,REP,,,11,,44,,8,,1,,4, 
3,Baltimore City,026-031,7,45,Comptroller,,Brooke Elizabeth Lierman,DEM,Y,,43,,110,,70,,4,,21, 
3,Baltimore City,026-031,7,45,Comptroller,,Other Write-Ins,,,Y,0,,1,,0,,0,,0, 
3,Baltimore City,026-031,7,45,Attorney General,,Michael Anthony Peroutka,REP,,,11,,40,,8,,1,,3, 
3,Baltimore City,026-031,7,45,Attorney General,,Anthony G. Brown,DEM,Y,,44,,112,,73,,3,,23, 
3,Baltimore City,026-031,7,45,Attorney General,,Other Write-Ins,,,Y,0,,1,,0,,0,,0, 
3,Baltimore City,026-031,7,45,U.S. Senator,,Chris Chaffee,REP,,,11,,44,,9,,1,,2, 
3,Baltimore City,026-031,7,45,U.S. Senator,,Chris Van Hollen,DEM,Y,,42,,109,,73,,4,,24, 
3,Baltimore City,026-031,7,45,U.S. Senator,,Scottie Griffin,DEM,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,026-031,7,45,U.S. Senator,,Andrew J. Wildman,UNA,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,026-031,7,45,U.S. Senator,,Other Write-Ins,,,Y,0,,1,,0,,0,,0, 
3,Baltimore City,026-031,7,45,U.S. Congress,7,Scott M. Collier,REP,,,10,,46,,11,,1,,4, 
3,Baltimore City,026-031,7,45,U.S. Congress,7,Kweisi Mfume,DEM,Y,,44,,109,,69,,4,,22, 
3,Baltimore City,026-031,7,45,U.S. Congress,7,Other Write-Ins,,,Y,0,,0,,1,,0,,0, 
3,Baltimore City,026-031,7,45,State Senator,45,Cory V. McCray,DEM,Y,,45,,120,,69,,4,,25, 
3,Baltimore City,026-031,7,45,State Senator,45,Other Write-Ins,,,Y,0,,7,,0,,0,,0, 
3,Baltimore City,026-031,7,45,House of Delegates,45,Antonio Barboza,REP,,,14,,50,,11,,1,,4, 
3,Baltimore City,026-031,7,45,House of Delegates,45,Jackie Addison,DEM,Y,,40,,93,,60,,3,,18, 
3,Baltimore City,026-031,7,45,House of Delegates,45,Stephanie Smith,DEM,Y,,36,,99,,60,,4,,23, 
3,Baltimore City,026-031,7,45,House of Delegates,45,Caylin Young,DEM,Y,,34,,84,,59,,3,,17, 
3,Baltimore City,026-031,7,45,House of Delegates,45,Other Write-Ins,,,Y,1,,3,,0,,2,,0, 
3,Baltimore City,026-031,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Erik Atas,JUD,Y,,27,,73,,40,,2,,13, 
3,Baltimore City,026-031,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Charles Mario Blomquist,JUD,Y,,26,,74,,38,,2,,14, 
3,Baltimore City,026-031,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Myshala E. Middleton,JUD,Y,,36,,86,,44,,3,,14, 
3,Baltimore City,026-031,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Barry G. Williams,JUD,Y,,31,,87,,43,,2,,13, 
3,Baltimore City,026-031,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Other Write-Ins,,,Y,0,,2,,2,,0,,0, 
3,Baltimore City,026-031,7,45,Judge Spec Appeal at Lg,,Stuart R. Berger,JUD,Y,,35,11,93,42,51,9,3,1,11,3
3,Baltimore City,026-031,7,45,Judge Spec Appeal at Lg,,Terrence M. R. Zic,JUD,Y,,35,11,92,41,49,9,3,1,12,2
3,Baltimore City,026-031,7,45,State's Attorney,,Ivan Bates,DEM,Y,,47,,127,,68,,4,,24, 
3,Baltimore City,026-031,7,45,State's Attorney,,Other Write-Ins,,,Y,0,,4,,1,,0,,0, 
3,Baltimore City,026-031,7,45,Clerk Circuit Court,,Xavier A. Conaway,DEM,Y,,41,,119,,59,,2,,17, 
3,Baltimore City,026-031,7,45,Clerk Circuit Court,,Other Write-Ins,,,Y,0,,6,,2,,1,,0, 
3,Baltimore City,026-031,7,45,Register of Wills,,Belinda K. Conaway,DEM,Y,,42,,121,,60,,2,,18, 
3,Baltimore City,026-031,7,45,Register of Wills,,Other Write-Ins,,,Y,0,,5,,2,,0,,0, 
3,Baltimore City,026-031,7,45,Judge Orphans' Court,,"Charles ""Chuck"" Bernstein",DEM,Y,,36,,99,,49,,2,,14, 
3,Baltimore City,026-031,7,45,Judge Orphans' Court,,Lewyn Scott Garrett,DEM,Y,,36,,92,,44,,3,,15, 
3,Baltimore City,026-031,7,45,Judge Orphans' Court,,Michele E. Loewenthal,DEM,Y,,35,,97,,46,,2,,18, 
3,Baltimore City,026-031,7,45,Judge Orphans' Court,,Other Write-Ins,,,Y,0,,4,,1,,0,,0, 
3,Baltimore City,026-031,7,45,Sheriff,,Sam Cogen,DEM,Y,,43,,116,,62,,3,,21, 
3,Baltimore City,026-031,7,45,Sheriff,,Other Write-Ins,,,Y,0,,8,,0,,0,,0, 
3,Baltimore City,026-031,7,45,Board of Ed at Large,,April Christina Curley,NON,,,17,,56,,31,,2,,8, 
3,Baltimore City,026-031,7,45,Board of Ed at Large,,Ashley E. Esposito,NON,Y,,22,,44,,36,,1,,17, 
3,Baltimore City,026-031,7,45,Board of Ed at Large,,Salimah Jasani,NON,,,15,,32,,20,,3,,11, 
3,Baltimore City,026-031,7,45,Board of Ed at Large,,Kwame Kenyatta-Bey,NON,Y,,22,,71,,22,,2,,5, 
3,Baltimore City,026-031,7,45,Board of Ed at Large,,Other Write-Ins,,,Y,0,,2,,0,,0,,0, 
3,Baltimore City,026-032,7,45,Governor / Lt. Governor,,Dan Cox and Gordana Schifanelli,REP,,,5,,13,,5,,1,,0, 
3,Baltimore City,026-032,7,45,Governor / Lt. Governor,,Wes Moore and Aruna Miller,DEM,Y,,92,,228,,107,,10,,28, 
3,Baltimore City,026-032,7,45,Governor / Lt. Governor,,David Lashar and Christiana Logansmith,LIB,,,0,,1,,2,,0,,0, 
3,Baltimore City,026-032,7,45,Governor / Lt. Governor,,Nancy Wallace and Patrick Elder,GRN,,,3,,1,,0,,0,,0, 
3,Baltimore City,026-032,7,45,Governor / Lt. Governor,,David Harding and Cathy White,WCP,,,0,,0,,1,,0,,0, 
3,Baltimore City,026-032,7,45,Governor / Lt. Governor,,Kyle Sefcik and Katie Lee,UNA,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,026-032,7,45,Governor / Lt. Governor,,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,026-032,7,45,Comptroller,,Barry Glassman,REP,,,7,,23,,10,,2,,4, 
3,Baltimore City,026-032,7,45,Comptroller,,Brooke Elizabeth Lierman,DEM,Y,,93,,216,,106,,9,,24, 
3,Baltimore City,026-032,7,45,Comptroller,,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,026-032,7,45,Attorney General,,Michael Anthony Peroutka,REP,,,4,,17,,7,,0,,0, 
3,Baltimore City,026-032,7,45,Attorney General,,Anthony G. Brown,DEM,Y,,97,,225,,111,,11,,28, 
3,Baltimore City,026-032,7,45,Attorney General,,Other Write-Ins,,,Y,0,,1,,0,,0,,0, 
3,Baltimore City,026-032,7,45,U.S. Senator,,Chris Chaffee,REP,,,3,,12,,4,,1,,0, 
3,Baltimore City,026-032,7,45,U.S. Senator,,Chris Van Hollen,DEM,Y,,96,,232,,111,,10,,28, 
3,Baltimore City,026-032,7,45,U.S. Senator,,Scottie Griffin,DEM,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,026-032,7,45,U.S. Senator,,Andrew J. Wildman,UNA,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,026-032,7,45,U.S. Senator,,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,026-032,7,45,U.S. Congress,7,Scott M. Collier,REP,,,5,,13,,7,,0,,0, 
3,Baltimore City,026-032,7,45,U.S. Congress,7,Kweisi Mfume,DEM,Y,,95,,232,,111,,9,,27, 
3,Baltimore City,026-032,7,45,U.S. Congress,7,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,026-032,7,45,State Senator,45,Cory V. McCray,DEM,Y,,97,,232,,112,,7,,26, 
3,Baltimore City,026-032,7,45,State Senator,45,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,026-032,7,45,House of Delegates,45,Antonio Barboza,REP,,,9,,16,,8,,1,,1, 
3,Baltimore City,026-032,7,45,House of Delegates,45,Jackie Addison,DEM,Y,,85,,198,,99,,6,,20, 
3,Baltimore City,026-032,7,45,House of Delegates,45,Stephanie Smith,DEM,Y,,83,,189,,96,,5,,19, 
3,Baltimore City,026-032,7,45,House of Delegates,45,Caylin Young,DEM,Y,,77,,170,,90,,5,,18, 
3,Baltimore City,026-032,7,45,House of Delegates,45,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,026-032,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Erik Atas,JUD,Y,,59,,119,,69,,5,,14, 
3,Baltimore City,026-032,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Charles Mario Blomquist,JUD,Y,,61,,121,,65,,5,,15, 
3,Baltimore City,026-032,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Myshala E. Middleton,JUD,Y,,74,,173,,78,,6,,21, 
3,Baltimore City,026-032,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Barry G. Williams,JUD,Y,,72,,156,,74,,7,,16, 
3,Baltimore City,026-032,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Other Write-Ins,,,Y,0,,3,,0,,0,,0, 
3,Baltimore City,026-032,7,45,Judge Spec Appeal at Lg,,Stuart R. Berger,JUD,Y,,72,18,154,62,78,15,4,3,19,3
3,Baltimore City,026-032,7,45,Judge Spec Appeal at Lg,,Terrence M. R. Zic,JUD,Y,,72,17,162,49,80,14,6,1,21,2
3,Baltimore City,026-032,7,45,State's Attorney,,Ivan Bates,DEM,Y,,98,,228,,110,,11,,25, 
3,Baltimore City,026-032,7,45,State's Attorney,,Other Write-Ins,,,Y,0,,3,,3,,0,,0, 
3,Baltimore City,026-032,7,45,Clerk Circuit Court,,Xavier A. Conaway,DEM,Y,,93,,223,,99,,9,,26, 
3,Baltimore City,026-032,7,45,Clerk Circuit Court,,Other Write-Ins,,,Y,0,,1,,3,,0,,0, 
3,Baltimore City,026-032,7,45,Register of Wills,,Belinda K. Conaway,DEM,Y,,97,,224,,103,,9,,26, 
3,Baltimore City,026-032,7,45,Register of Wills,,Other Write-Ins,,,Y,0,,0,,2,,0,,0, 
3,Baltimore City,026-032,7,45,Judge Orphans' Court,,"Charles ""Chuck"" Bernstein",DEM,Y,,83,,187,,86,,4,,17, 
3,Baltimore City,026-032,7,45,Judge Orphans' Court,,Lewyn Scott Garrett,DEM,Y,,82,,173,,87,,7,,18, 
3,Baltimore City,026-032,7,45,Judge Orphans' Court,,Michele E. Loewenthal,DEM,Y,,80,,180,,86,,7,,18, 
3,Baltimore City,026-032,7,45,Judge Orphans' Court,,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,026-032,7,45,Sheriff,,Sam Cogen,DEM,Y,,93,,214,,101,,8,,26, 
3,Baltimore City,026-032,7,45,Sheriff,,Other Write-Ins,,,Y,1,,1,,1,,0,,0, 
3,Baltimore City,026-032,7,45,Board of Ed at Large,,April Christina Curley,NON,,,42,,89,,52,,3,,12, 
3,Baltimore City,026-032,7,45,Board of Ed at Large,,Ashley E. Esposito,NON,Y,,35,,77,,32,,4,,9, 
3,Baltimore City,026-032,7,45,Board of Ed at Large,,Salimah Jasani,NON,,,25,,56,,27,,3,,6, 
3,Baltimore City,026-032,7,45,Board of Ed at Large,,Kwame Kenyatta-Bey,NON,Y,,62,,146,,48,,5,,13, 
3,Baltimore City,026-032,7,45,Board of Ed at Large,,Other Write-Ins,,,Y,0,,1,,0,,0,,0, 
3,Baltimore City,026-033,7,45,Governor / Lt. Governor,,Dan Cox and Gordana Schifanelli,REP,,,5,,2,,5,,0,,0, 
3,Baltimore City,026-033,7,45,Governor / Lt. Governor,,Wes Moore and Aruna Miller,DEM,Y,,100,,48,,94,,8,,26, 
3,Baltimore City,026-033,7,45,Governor / Lt. Governor,,David Lashar and Christiana Logansmith,LIB,,,0,,0,,1,,0,,0, 
3,Baltimore City,026-033,7,45,Governor / Lt. Governor,,Nancy Wallace and Patrick Elder,GRN,,,1,,3,,0,,0,,0, 
3,Baltimore City,026-033,7,45,Governor / Lt. Governor,,David Harding and Cathy White,WCP,,,2,,2,,0,,0,,0, 
3,Baltimore City,026-033,7,45,Governor / Lt. Governor,,Kyle Sefcik and Katie Lee,UNA,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,026-033,7,45,Governor / Lt. Governor,,Other Write-Ins,,,Y,1,,0,,0,,0,,0, 
3,Baltimore City,026-033,7,45,Comptroller,,Barry Glassman,REP,,,6,,2,,8,,0,,1, 
3,Baltimore City,026-033,7,45,Comptroller,,Brooke Elizabeth Lierman,DEM,Y,,101,,52,,91,,8,,26, 
3,Baltimore City,026-033,7,45,Comptroller,,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,026-033,7,45,Attorney General,,Michael Anthony Peroutka,REP,,,3,,3,,7,,0,,0, 
3,Baltimore City,026-033,7,45,Attorney General,,Anthony G. Brown,DEM,Y,,103,,50,,93,,8,,28, 
3,Baltimore City,026-033,7,45,Attorney General,,Other Write-Ins,,,Y,1,,0,,0,,0,,0, 
3,Baltimore City,026-033,7,45,U.S. Senator,,Chris Chaffee,REP,,,4,,1,,5,,0,,0, 
3,Baltimore City,026-033,7,45,U.S. Senator,,Chris Van Hollen,DEM,Y,,105,,52,,91,,7,,27, 
3,Baltimore City,026-033,7,45,U.S. Senator,,Scottie Griffin,DEM,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,026-033,7,45,U.S. Senator,,Andrew J. Wildman,UNA,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,026-033,7,45,U.S. Senator,,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,026-033,7,45,U.S. Congress,7,Scott M. Collier,REP,,,2,,0,,7,,0,,0, 
3,Baltimore City,026-033,7,45,U.S. Congress,7,Kweisi Mfume,DEM,Y,,105,,53,,94,,8,,28, 
3,Baltimore City,026-033,7,45,U.S. Congress,7,Other Write-Ins,,,Y,0,,0,,1,,0,,0, 
3,Baltimore City,026-033,7,45,State Senator,45,Cory V. McCray,DEM,Y,,107,,51,,98,,4,,26, 
3,Baltimore City,026-033,7,45,State Senator,45,Other Write-Ins,,,Y,0,,0,,0,,0,,1, 
